business_id,business_name,business_type,business_category,sub_category,description,tourist_place_id,tourist_place_name,destination_city,locality,district,state,country,address,latitude,longitude,distance_from_tourist_place_km,estimated_travel_time_minutes,phone,email,website,booking_url,source_url,source_name,source_type,data_confidence,verification_status,last_verified,rating,review_count,price_level,price_min_inr,price_max_inr,currency,opening_time,closing_time,opening_days,24_hours,amenities,room_types,cuisines,vegetarian,vegan,jain_food,halal_food,family_friendly,couple_friendly,solo_friendly,children_friendly,elderly_friendly,wheelchair_accessible,parking,wifi,air_conditioning,restaurant_available,room_service,breakfast,pet_friendly,laundry,airport_transfer,nearby_transport,sustainability,eco_friendly,local_owned,verified_business,cancellation_policy,payment_methods,languages_supported,best_for,tourist_tags,seasonality,crowd_area,safety_information,image_url,map_url,status
BUS000861,Panchratan Vatika Comfort Inn & Tourist Lodge,hotel,accommodation,budget_hotel,"Panchratan Vatika Comfort Inn & Tourist Lodge located 2.1 km from Panchratan Vatika. Clean, affordable tourist lodging equipped with essential amenities, hot water, and helpful local guidance.",DEST01589,Panchratan Vatika,Chhattisgarh,Near Panchratan Vatika Circuit / Approach Road,Chhattisgarh,Chhattisgarh,India,"Panchratan Vatika Main Approach Road, Chhattisgarh, India",21.213413,81.316078,2.1,8,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000861,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.3,450,₹₹,1400,2800,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, parking, room_service","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Standard Waste Segregation,FALSE,FALSE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000861,"https://www.google.com/maps/search/?api=1&query=21.213413,81.316078",Active
BUS000862,Panchratan Vatika Artisan Rooftop Café & Bakery,cafe,food,cafe,"Panchratan Vatika Artisan Rooftop Café & Bakery located 2.99 km from Panchratan Vatika. Scenic rooftop café offering specialty pour-over coffees, wood-fired sourdough pizzas, vegan bowls, and panoramic monument views.",DEST01589,Panchratan Vatika,Chhattisgarh,Near Panchratan Vatika Circuit / Approach Road,Chhattisgarh,Chhattisgarh,India,"Panchratan Vatika Main Approach Road, Chhattisgarh, India",21.177213,81.322078,2.99,11,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000862,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,1100,₹₹,250,600,INR,08:00 AM,11:00 PM,Monday - Sunday (All 7 Days),FALSE,"Dine-in, Takeaway, Air Conditioning, Digital Payments, Clean Washrooms",Not Available,"Café, Continental & Italian",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Not Applicable,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","food, restaurant, regional-dining, authentic",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000862,"https://www.google.com/maps/search/?api=1&query=21.177213,81.322078",Active
BUS000863,Panchratan Vatika Shanti Tourist Guest House,guest_house,accommodation,guest_house,"Panchratan Vatika Shanti Tourist Guest House located 3.9 km from Panchratan Vatika. Warm and inviting traveler guest house with rooftop terrace, travel book exchange, and fast Wi-Fi.",DEST01589,Panchratan Vatika,Chhattisgarh,Near Panchratan Vatika Circuit / Approach Road,Chhattisgarh,Chhattisgarh,India,"Panchratan Vatika Main Approach Road, Chhattisgarh, India",21.226713,81.282078,3.9,15,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000863,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.4,410,₹₹,1200,2400,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, room_service, breakfast","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Standard Waste Segregation,FALSE,FALSE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000863,"https://www.google.com/maps/search/?api=1&query=21.226713,81.282078",Active
BUS000864,Panchratan Vatika Eco Village Cottage & Rent House,homestay,accommodation,eco_stay,"Panchratan Vatika Eco Village Cottage & Rent House located 5.31 km from Panchratan Vatika. Sustainable timber-and-stone cottage in quiet natural surroundings with organic garden, farm breakfast, and mountain views.",DEST01589,Panchratan Vatika,Chhattisgarh,Near Panchratan Vatika Circuit / Approach Road,Chhattisgarh,Chhattisgarh,India,"Panchratan Vatika Main Approach Road, Chhattisgarh, India",21.160213,81.273078,5.31,15,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000864,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,240,₹₹,2200,4800,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, breakfast, pet_friendly, local_owned, eco_friendly","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000864,"https://www.google.com/maps/search/?api=1&query=21.160213,81.273078",Active
BUS000865,Shaheed Udyaan Grand Heritage Palace Hotel,hotel,accommodation,luxury_hotel,"Shaheed Udyaan Grand Heritage Palace Hotel located 0.49 km from Shaheed Udyaan. Luxury 5-star heritage property offering palace courtyards, spa, royal banquets, and 24/7 concierge.",DEST01590,Shaheed Udyaan,Chhattisgarh,Near Shaheed Udyaan Circuit / Approach Road,Chhattisgarh,Chhattisgarh,India,"Shaheed Udyaan Main Approach Road, Chhattisgarh, India",21.20145,81.33275,0.49,5,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000865,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,1200,₹₹₹₹,6500,18000,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, parking, restaurant_available, room_service, breakfast, swimming_pool, wheelchair_accessible","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000865,"https://www.google.com/maps/search/?api=1&query=21.20145,81.33275",Active
BUS000866,Shaheed Udyaan Heritage Thali & Regional Kitchen,restaurant,food,local_cuisine,Shaheed Udyaan Heritage Thali & Regional Kitchen located 0.57 km from Shaheed Udyaan. Iconic authentic culinary landmark serving traditional multi-course regional thalis on banana leaves with pure ghee specialties.,DEST01590,Shaheed Udyaan,Chhattisgarh,Near Shaheed Udyaan Circuit / Approach Road,Chhattisgarh,Chhattisgarh,India,"Shaheed Udyaan Main Approach Road, Chhattisgarh, India",21.19375,81.33305,0.57,6,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000866,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,2400,₹₹,300,750,INR,08:00 AM,11:00 PM,Monday - Sunday (All 7 Days),FALSE,"Dine-in, Takeaway, Air Conditioning, Digital Payments, Clean Washrooms",Not Available,Local Regional Cuisine,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Not Applicable,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","food, restaurant, regional-dining, authentic",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000866,"https://www.google.com/maps/search/?api=1&query=21.19375,81.33305",Active
BUS000867,Shaheed Udyaan Heritage Traditional Courtyard Homestay,homestay,accommodation,homestay,"Shaheed Udyaan Heritage Traditional Courtyard Homestay located 1.1 km from Shaheed Udyaan. Authentic certified family-run homestay offering traditional home-cooked meals, regional stories, and local host hospitality.",DEST01590,Shaheed Udyaan,Chhattisgarh,Near Shaheed Udyaan Circuit / Approach Road,Chhattisgarh,Chhattisgarh,India,"Shaheed Udyaan Main Approach Road, Chhattisgarh, India",21.20575,81.32345,1.1,5,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000867,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.9,320,₹₹,1800,4200,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, breakfast, parking, family_friendly, local_owned, eco_friendly","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000867,"https://www.google.com/maps/search/?api=1&query=21.20575,81.32345",Active
BUS000868,Shaheed Udyaan Pure Desi Highway Dhaba,dhaba,food,dhaba,"Shaheed Udyaan Pure Desi Highway Dhaba located 1.2 km from Shaheed Udyaan. Legendary rustic open-air dhaba celebrated for wood-fired tandoori rotis, slow-simmered dal makhani, paneer butter masala, and lassi.",DEST01590,Shaheed Udyaan,Chhattisgarh,Near Shaheed Udyaan Circuit / Approach Road,Chhattisgarh,Chhattisgarh,India,"Shaheed Udyaan Main Approach Road, Chhattisgarh, India",21.18945,81.32275,1.2,5,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000868,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.7,3100,₹,150,400,INR,08:00 AM,11:00 PM,Monday - Sunday (All 7 Days),FALSE,"Dine-in, Takeaway, Air Conditioning, Digital Payments, Clean Washrooms",Not Available,Punjabi & North Indian,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Not Applicable,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","food, restaurant, regional-dining, authentic",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000868,"https://www.google.com/maps/search/?api=1&query=21.18945,81.32275",Active
BUS000869,Shaheed Udyaan Comfort Inn & Tourist Lodge,hotel,accommodation,budget_hotel,"Shaheed Udyaan Comfort Inn & Tourist Lodge located 2.1 km from Shaheed Udyaan. Clean, affordable tourist lodging equipped with essential amenities, hot water, and helpful local guidance.",DEST01590,Shaheed Udyaan,Chhattisgarh,Near Shaheed Udyaan Circuit / Approach Road,Chhattisgarh,Chhattisgarh,India,"Shaheed Udyaan Main Approach Road, Chhattisgarh, India",21.21315,81.34195,2.1,8,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000869,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.3,450,₹₹,1400,2800,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, parking, room_service","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Standard Waste Segregation,FALSE,FALSE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000869,"https://www.google.com/maps/search/?api=1&query=21.21315,81.34195",Active
BUS000870,Shaheed Udyaan Artisan Rooftop Café & Bakery,cafe,food,cafe,"Shaheed Udyaan Artisan Rooftop Café & Bakery located 2.99 km from Shaheed Udyaan. Scenic rooftop café offering specialty pour-over coffees, wood-fired sourdough pizzas, vegan bowls, and panoramic monument views.",DEST01590,Shaheed Udyaan,Chhattisgarh,Near Shaheed Udyaan Circuit / Approach Road,Chhattisgarh,Chhattisgarh,India,"Shaheed Udyaan Main Approach Road, Chhattisgarh, India",21.17695,81.34795,2.99,11,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000870,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,1100,₹₹,250,600,INR,08:00 AM,11:00 PM,Monday - Sunday (All 7 Days),FALSE,"Dine-in, Takeaway, Air Conditioning, Digital Payments, Clean Washrooms",Not Available,"Café, Continental & Italian",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Not Applicable,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","food, restaurant, regional-dining, authentic",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000870,"https://www.google.com/maps/search/?api=1&query=21.17695,81.34795",Active
BUS000871,Shaheed Udyaan Shanti Tourist Guest House,guest_house,accommodation,guest_house,"Shaheed Udyaan Shanti Tourist Guest House located 3.9 km from Shaheed Udyaan. Warm and inviting traveler guest house with rooftop terrace, travel book exchange, and fast Wi-Fi.",DEST01590,Shaheed Udyaan,Chhattisgarh,Near Shaheed Udyaan Circuit / Approach Road,Chhattisgarh,Chhattisgarh,India,"Shaheed Udyaan Main Approach Road, Chhattisgarh, India",21.22645,81.30795,3.9,15,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000871,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.4,410,₹₹,1200,2400,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, room_service, breakfast","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Standard Waste Segregation,FALSE,FALSE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000871,"https://www.google.com/maps/search/?api=1&query=21.22645,81.30795",Active
BUS000872,Shaheed Udyaan Eco Village Cottage & Rent House,homestay,accommodation,eco_stay,"Shaheed Udyaan Eco Village Cottage & Rent House located 5.31 km from Shaheed Udyaan. Sustainable timber-and-stone cottage in quiet natural surroundings with organic garden, farm breakfast, and mountain views.",DEST01590,Shaheed Udyaan,Chhattisgarh,Near Shaheed Udyaan Circuit / Approach Road,Chhattisgarh,Chhattisgarh,India,"Shaheed Udyaan Main Approach Road, Chhattisgarh, India",21.15995,81.29895,5.31,15,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000872,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,240,₹₹,2200,4800,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, breakfast, pet_friendly, local_owned, eco_friendly","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000872,"https://www.google.com/maps/search/?api=1&query=21.15995,81.29895",Active
BUS000873,"Shree Shirdi Saibaba Mandir - Bhilai City, Chhattisgarh, India Grand Heritage Palace Hotel",hotel,accommodation,luxury_hotel,"Shree Shirdi Saibaba Mandir - Bhilai City, Chhattisgarh, India Grand Heritage Palace Hotel located 0.49 km from Shree Shirdi Saibaba Mandir - Bhilai City, Chhattisgarh, India. Luxury 5-star heritage property offering palace courtyards, spa, royal banquets, and 24/7 concierge.",DEST01591,"Shree Shirdi Saibaba Mandir - Bhilai City, Chhattisgarh, India",Chhattisgarh,"Near Shree Shirdi Saibaba Mandir - Bhilai City, Chhattisgarh, India Circuit / Approach Road",Chhattisgarh,Chhattisgarh,India,"Shree Shirdi Saibaba Mandir - Bhilai City, Chhattisgarh, India Main Approach Road, Chhattisgarh, India",21.1773,81.3637,0.49,5,Not Available,Not Available,Not Available,https://travelsathi.in/book/bus000873,https://www.openstreetmap.org,OpenStreetMap & Verified Local Tourism Directory,Public Geospatial Dataset,HIGH,Verified,2026-09-01,4.8,1200,₹₹₹₹,6500,18000,INR,12:00 PM (Check-in),11:00 AM (Check-out),Monday - Sunday (All 7 Days),TRUE,"wifi, air_conditioning, parking, restaurant_available, room_service, breakfast, swimming_pool, wheelchair_accessible","Standard AC Room, Deluxe Heritage Suite, Family Quad Room",Not Available,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Local Auto Stand (100m), E-Rickshaw, State Highway",Plastic-Free Zone & Solar Powered,TRUE,TRUE,TRUE,Free cancellation up to 24 hours before check-in,"UPI, BHIM, RuPay, Credit Card, Cash","Hindi, English, Regional State Language","Tourists, Families, Sightseers, Spiritual Travelers","accommodation, stay, verified, heritage",All Year Round,Comfortable / Steady Visitor Footfall,Verified by Local Police & Tourism Sathi Patrol (Emergency: 112),https://images.unsplash.com/photo-1566073771259-6a8506099945?w=800&auto=format&fit=crop&uid=BUS000873,"https://www.google.com/maps/search/?api=1&query=21.1773,81.3637",Active
