interest_overlap_score,distance_km,season_match,past_category_affinity,avg_rating,price_tier_match,global_popularity_30d,converted
0.0,733.1,0,0.051,4.1,1,24,0
0.0,1436.3,0,0.003,4.8,0,22,0
0.0,287.3,0,0.172,4.0,1,20,0
0.333,621.7,0,0.169,4.3,1,26,1
0.0,486.0,0,0.044,3.9,1,22,0
0.0,730.9,0,0.121,4.2,1,396,1
0.0,1584.4,0,0.203,4.5,0,89,1
0.0,239.6,0,0.185,4.7,1,42,1
0.0,1501.0,0,0.027,4.9,0,78,0
0.0,2177.0,0,0.69,4.7,1,112,1
0.333,663.1,0,0.044,4.5,1,40,0
0.0,477.4,0,0.049,4.5,0,39,1
0.0,1279.4,0,0.058,4.7,1,103,1
0.5,1467.3,0,1.0,4.4,1,23,1
0.5,763.2,0,0.009,3.9,1,21,1
0.0,201.8,0,0.003,4.6,0,110,0
0.0,1556.5,0,0.059,4.4,0,33,0
0.333,1183.4,0,0.087,4.4,1,18,1
0.0,1506.7,0,0.008,4.2,1,20,0
0.25,1008.7,0,0.233,4.9,0,100,1
0.5,878.7,0,0.514,4.5,0,23,0
0.0,1670.9,0,0.002,4.1,1,22,1
0.0,672.2,0,0.017,4.1,1,22,0
0.0,1187.2,0,0.099,4.4,0,26,1
0.0,874.6,0,0.176,4.2,1,27,0
0.25,1493.1,0,0.144,4.6,0,92,0
0.5,1710.0,0,0.736,4.6,0,41,1
0.0,1144.2,0,0.137,4.0,0,22,0
0.5,463.0,0,0.048,4.4,0,32,1
0.5,1839.1,0,0.93,4.2,0,17,1
0.0,378.1,0,0.051,4.4,1,118,0
0.0,516.6,0,0.005,4.8,1,36,1
0.25,1147.7,0,0.073,4.6,1,41,0
0.0,660.3,0,0.014,4.5,0,37,1
0.0,1385.7,0,0.707,4.0,1,18,1
0.25,792.0,0,0.199,3.9,1,20,0
0.0,2394.5,0,0.212,4.7,0,84,0
0.0,778.2,0,0.376,4.9,1,37,0
0.0,1920.1,0,0.016,4.6,1,34,1
0.0,602.5,0,0.137,4.0,1,11,0
0.0,1463.9,0,0.012,4.6,1,45,0
0.0,1204.5,0,0.011,4.2,0,26,0
0.0,1034.8,0,0.07,4.0,1,24,1
0.0,893.0,0,0.098,4.1,1,24,0
0.0,1296.0,0,0.174,3.9,0,26,0
0.0,1453.2,0,0.167,4.9,1,76,0
0.0,392.1,0,0.533,4.9,0,39,1
0.0,865.4,0,0.338,4.7,1,52,0
0.0,2072.5,0,0.035,4.3,0,31,0
0.0,1823.9,0,0.001,4.5,0,34,0
0.5,1061.0,0,0.031,4.4,1,32,0
0.0,1397.6,0,0.02,3.9,0,27,0
0.0,676.5,0,0.004,4.6,1,54,1
0.333,1577.4,0,0.142,3.9,0,30,0
0.0,776.8,0,0.039,4.3,0,26,1
0.0,793.7,0,0.002,4.2,0,27,0
0.0,968.1,0,0.086,4.6,0,36,0
0.0,1748.0,0,0.074,4.4,1,28,0
0.0,1806.6,0,0.281,4.4,0,16,0
0.5,822.8,0,0.658,4.0,1,20,0
0.5,1011.0,0,0.222,4.4,1,31,1
0.0,1709.3,0,0.152,4.4,1,24,1
0.0,1226.6,0,0.202,4.2,0,24,0
0.0,639.3,0,0.021,4.3,0,24,0
0.333,1318.4,0,0.113,4.1,1,23,0
0.333,1887.3,0,0.026,4.9,1,90,1
0.0,1918.9,0,0.068,4.7,1,40,1
0.0,805.5,0,0.111,4.1,1,18,0
0.333,1139.0,0,0.134,4.1,0,24,1
0.0,1058.9,0,0.732,4.5,0,63,0
0.333,109.7,0,0.148,4.7,1,282,1
0.0,389.2,0,0.105,4.9,1,74,1
0.0,766.4,0,0.077,4.9,1,51,0
0.0,1756.2,0,0.073,4.4,0,26,1
0.0,1541.6,0,0.128,4.5,1,52,0
0.0,485.8,0,0.161,4.6,1,35,1
0.333,1068.7,0,0.578,4.3,1,23,1
0.0,2213.9,0,0.068,4.9,0,49,0
0.667,2541.1,0,0.48,4.6,1,48,1
0.0,2022.7,1,0.171,4.9,0,69,1
0.333,601.5,0,0.019,4.3,0,397,1
0.25,1345.2,0,0.033,4.6,0,24,1
0.0,495.0,0,0.152,4.9,0,100,1
0.0,901.9,0,0.183,4.7,0,50,0
0.0,1853.9,0,0.063,4.4,0,34,0
0.0,1219.9,0,1.0,4.3,1,23,0
0.5,1338.1,0,0.275,4.6,1,40,1
0.0,1206.5,0,0.697,4.9,0,90,1
0.0,715.5,0,0.78,4.2,0,19,0
0.0,1804.3,0,0.771,4.6,1,51,1
0.333,199.0,0,0.035,4.8,1,42,1
0.0,1532.0,0,0.054,4.6,0,38,0
0.25,1188.9,0,0.039,4.5,0,81,1
0.333,1797.3,0,0.1,4.4,1,23,1
0.0,134.2,0,0.134,4.1,0,17,1
0.333,1034.0,0,0.112,4.3,1,24,1
0.0,1726.9,0,0.014,4.2,0,20,0
0.0,604.4,0,0.059,4.7,0,60,0
0.0,1906.2,0,0.131,4.4,0,29,1
0.25,1537.3,0,0.049,4.0,0,20,0
0.333,945.2,0,0.126,4.7,0,46,0
0.0,156.0,0,0.158,4.7,1,23,0
0.25,1992.4,0,0.24,4.6,0,34,0
0.333,512.9,0,0.074,4.6,1,45,1
0.25,894.6,0,0.093,4.0,0,25,0
0.0,1513.5,0,0.1,4.2,0,20,0
0.0,95.2,0,0.057,4.5,0,28,0
0.0,1055.6,0,0.032,4.0,0,29,0
0.0,1089.1,0,0.33,4.4,0,31,0
0.25,815.9,0,0.204,4.1,1,24,0
0.0,823.1,0,0.056,4.0,1,16,0
0.25,798.0,0,0.146,4.3,0,31,0
0.0,1416.8,0,0.207,4.0,0,26,0
0.25,739.1,0,0.138,4.0,0,26,0
0.0,418.5,0,0.263,4.6,0,115,1
0.5,1680.3,0,0.039,3.9,0,28,1
0.5,2493.4,0,0.052,4.8,0,45,0
0.0,987.7,0,0.109,4.5,0,35,0
0.25,1228.2,0,0.298,4.8,1,93,1
0.0,792.3,0,0.024,4.1,0,24,0
0.0,984.7,0,0.364,4.2,1,39,0
0.0,1098.3,0,0.015,3.9,1,21,0
0.0,196.8,0,0.022,4.7,0,67,0
0.0,432.2,0,0.156,4.3,1,17,0
0.0,1272.5,0,0.013,4.4,0,57,0
0.333,101.8,0,0.019,4.5,1,331,0
0.0,2234.9,0,0.13,4.9,0,83,0
0.0,1202.0,0,0.097,4.1,0,21,0
0.0,995.3,0,0.299,4.0,0,24,1
0.25,1804.0,0,0.081,3.9,0,23,0
0.0,1304.8,0,0.737,4.1,1,32,0
1.0,731.4,0,0.946,4.4,0,38,1
0.0,537.1,0,0.175,4.6,0,25,0
0.0,1224.0,0,0.272,4.7,0,91,0
0.0,982.2,0,0.03,4.8,0,48,0
0.0,498.0,0,0.042,4.5,1,43,0
0.0,934.6,0,0.029,4.7,0,35,0
0.0,1626.9,0,0.151,4.6,0,38,0
0.0,355.2,0,0.004,4.4,1,56,0
0.0,1986.3,0,0.024,4.6,1,32,1
0.0,1751.6,0,0.02,4.7,0,43,0
0.0,1106.1,0,1.0,4.7,0,39,1
0.333,1854.6,0,0.021,4.4,0,106,0
1.0,765.3,0,0.07,4.8,1,41,1
0.0,892.7,0,0.01,4.5,1,39,0
0.0,764.9,0,0.232,4.2,1,28,0
0.0,1735.0,0,0.058,4.3,0,27,0
0.0,2077.7,0,0.006,4.1,1,16,0
0.0,1320.8,0,0.019,3.9,1,15,0
0.0,1225.9,0,0.055,4.9,0,49,0
0.0,1564.0,0,0.538,4.5,0,34,0
0.0,1701.3,0,0.724,4.9,0,418,0
0.0,1564.1,0,0.472,4.7,0,60,0
0.0,325.7,0,0.142,3.9,0,24,0
0.0,752.4,0,0.172,4.1,1,19,1
0.0,1685.4,0,0.042,4.8,0,38,1
0.0,1530.3,0,0.013,4.0,1,17,1
0.0,1445.3,0,0.163,4.6,0,29,0
0.0,690.9,0,0.071,4.0,0,31,0
0.333,199.3,0,0.053,4.7,1,25,1
0.0,2288.6,0,0.029,4.6,1,93,0
0.0,1895.6,0,0.084,3.9,0,17,0
0.333,1459.4,0,0.067,4.9,1,126,1
0.25,1085.7,0,0.024,4.4,0,22,0
0.0,1282.3,0,0.118,4.2,1,24,1
0.333,1064.6,0,0.268,4.4,1,25,0
0.0,1882.1,0,0.4,4.6,1,51,0
0.0,1304.2,0,0.254,4.1,0,25,0
0.5,1314.1,0,0.167,4.6,0,46,1
0.0,991.7,0,0.055,4.6,0,25,0
0.0,726.5,0,0.171,4.3,0,27,0
0.0,941.9,0,0.029,4.0,0,22,0
0.0,516.4,0,0.08,4.6,0,75,1
0.0,1060.9,0,0.116,4.0,1,32,1
0.5,1682.4,0,0.014,4.7,0,76,0
0.0,1723.8,0,0.031,4.9,0,114,0
0.0,546.1,0,0.045,4.8,0,116,0
0.333,274.6,0,0.102,3.9,1,26,1
0.25,768.5,0,0.228,3.9,0,25,1
0.0,1185.3,0,0.562,4.7,1,51,0
0.333,278.4,0,0.889,4.4,0,69,1
0.5,886.7,0,0.015,4.0,0,30,1
0.0,53.1,0,1.0,4.4,1,59,1
0.0,1059.5,0,0.604,4.3,1,24,0
0.0,1541.9,0,0.366,4.6,1,39,1
0.0,1441.1,0,0.095,4.9,0,29,0
0.0,558.0,0,0.214,4.5,0,41,0
0.25,1368.1,0,0.038,4.5,0,25,0
0.0,919.6,0,0.087,3.9,0,26,0
0.0,361.2,0,0.054,4.8,0,45,1
0.0,600.2,0,0.055,4.2,0,31,0
0.0,1649.7,0,0.025,4.3,0,29,0
0.0,1474.9,0,0.118,4.2,0,25,0
0.0,2060.6,0,0.066,4.2,0,25,1
0.0,1218.7,0,0.085,4.2,1,23,0
0.0,1986.8,0,0.004,4.7,0,45,0
0.0,1917.1,0,0.171,4.4,0,27,0
0.0,928.6,0,0.006,3.9,1,28,1
0.0,1939.4,0,0.555,4.3,0,31,0
0.5,1611.1,0,0.242,4.5,1,36,1
0.25,636.5,0,0.802,4.2,0,16,1
0.25,1085.6,0,0.093,4.3,1,29,1
0.333,488.0,0,0.033,4.6,1,40,0
0.0,1240.3,0,0.094,4.9,1,36,1
0.0,1893.8,0,0.165,4.6,1,39,1
0.0,841.7,0,0.007,4.3,1,22,0
0.25,1120.3,0,0.035,3.9,0,20,0
0.0,1971.7,0,0.146,4.5,0,33,0
0.0,1947.2,0,0.071,4.6,0,73,0
0.0,449.5,0,0.005,4.6,1,61,0
0.0,303.2,0,0.321,4.5,0,113,0
0.25,1043.5,0,0.1,4.4,1,24,0
0.0,390.8,0,0.913,4.3,1,25,1
0.0,1762.3,0,0.174,4.3,0,23,0
0.0,1261.9,0,0.052,4.3,0,34,0
0.0,1321.0,0,0.469,4.2,0,21,0
0.0,1683.8,0,0.082,4.1,0,22,0
0.0,1781.9,0,0.021,4.2,0,29,0
0.0,954.6,0,0.084,4.6,1,115,1
0.0,1875.3,0,0.081,4.5,0,106,0
0.25,823.0,0,0.555,4.2,0,25,1
0.5,1572.1,0,0.137,4.4,0,81,0
0.0,2091.0,0,0.009,4.3,0,32,0
0.0,1692.4,0,0.035,4.5,0,83,0
0.5,763.9,0,0.05,4.6,1,56,0
0.0,1020.4,0,0.009,4.9,0,59,0
0.0,696.6,0,0.102,4.3,0,18,0
0.333,979.7,0,0.128,4.2,0,25,0
0.0,1736.7,0,1.0,4.9,1,53,0
0.0,1222.9,0,0.099,4.7,1,30,1
0.0,807.1,0,0.862,4.5,1,103,0
0.0,266.3,0,0.003,4.9,1,78,1
0.0,2026.9,0,0.151,4.4,1,36,0
0.333,530.4,0,0.227,4.9,0,57,0
0.0,1215.9,0,0.035,4.6,0,49,0
0.0,1830.0,0,0.013,4.9,0,90,1
0.0,1821.6,0,0.033,4.9,0,48,0
0.0,1689.4,0,1.0,4.4,1,67,1
0.0,1728.4,0,0.361,4.2,0,24,0
0.333,1185.2,0,0.033,4.0,0,28,1
0.0,1162.7,0,0.104,4.7,1,51,0
0.0,972.4,0,0.031,4.4,0,15,0
0.0,705.1,0,0.103,4.6,1,37,0
0.0,665.8,0,0.088,4.3,0,13,0
0.0,386.3,0,0.016,4.2,0,29,0
0.5,750.6,0,0.046,4.7,0,45,1
0.0,596.9,0,0.052,4.2,0,29,0
0.0,1279.0,0,0.22,4.7,1,30,1
0.0,320.8,0,0.092,4.4,0,26,0
0.0,1282.0,0,0.122,4.4,1,41,0
0.0,80.0,0,0.398,4.3,0,29,1
0.0,1438.8,0,0.078,4.4,0,25,0
0.0,1490.8,0,0.023,4.9,0,38,0
0.0,414.8,0,0.707,3.9,0,23,1
0.5,1354.6,0,0.884,4.2,1,33,1
0.25,259.3,0,0.012,4.9,0,106,0
0.0,1226.0,0,0.25,4.0,0,18,0
0.0,1579.1,0,0.022,4.5,0,84,0
0.0,1640.4,0,0.177,4.4,0,30,0
0.0,569.8,0,1.0,4.0,0,10,0
0.0,1763.9,0,0.998,4.7,1,41,0
0.0,558.1,0,0.328,4.9,1,25,1
0.667,752.7,0,0.021,4.4,0,19,0
0.0,1241.2,0,0.072,4.9,0,46,1
0.0,1871.2,0,0.028,4.0,1,18,0
0.0,1481.3,0,0.276,4.7,1,28,1
0.0,1636.9,0,0.113,4.1,0,21,0
0.25,2191.7,0,0.091,4.6,0,115,0
0.0,1876.8,0,0.037,4.1,1,26,0
0.0,650.0,0,0.276,3.9,0,21,0
0.0,680.3,0,0.728,4.3,1,17,1
0.25,1683.0,0,0.039,4.3,1,22,0
0.25,1881.7,0,0.167,4.4,1,94,1
0.0,898.2,0,0.186,4.5,1,37,0
0.0,1241.1,0,0.02,4.6,0,63,0
0.0,622.4,0,0.266,4.6,1,63,1
0.5,1656.1,0,0.017,4.4,1,98,1
0.0,1049.0,0,0.958,4.5,1,118,0
0.0,1622.2,0,0.16,4.6,1,38,0
0.0,1393.2,0,0.013,4.7,1,67,0
0.0,1640.3,0,0.112,4.1,1,32,0
0.0,586.4,0,0.095,4.2,0,38,0
0.0,81.8,0,0.018,4.4,1,83,0
0.0,196.0,0,0.4,4.4,1,28,1
0.0,431.7,0,0.217,4.1,0,29,0
0.0,931.7,0,0.033,4.9,0,76,0
1.0,804.4,0,0.073,4.2,1,22,1
0.5,558.8,0,0.157,4.5,1,27,1
0.0,1491.2,0,0.045,4.9,1,85,0
0.5,1323.9,0,0.006,4.2,1,25,0
0.5,1729.7,0,0.119,4.6,0,35,0
0.0,1681.4,0,0.208,4.1,1,17,0
0.0,841.1,0,0.228,4.8,1,30,0
0.0,256.1,0,0.584,4.6,0,39,1
0.0,1709.4,0,0.17,4.9,1,43,0
0.333,1442.6,0,0.123,4.3,1,35,1
0.0,1135.5,0,0.862,4.7,0,69,1
0.5,828.8,0,0.229,4.9,1,61,1
0.0,989.4,0,0.436,4.4,0,27,0
0.0,1104.4,0,0.027,3.9,0,26,0
0.0,1073.2,0,0.013,4.4,0,27,0
0.25,1015.2,0,0.083,4.6,0,35,0
0.0,54.8,0,0.027,4.3,1,27,0
0.0,1291.4,0,0.116,4.5,0,30,0
0.0,1105.8,0,0.07,4.6,1,57,0
0.0,1588.4,0,0.04,4.1,1,20,0
0.0,2382.2,0,0.017,4.2,0,19,0
0.333,1765.3,0,0.093,4.7,0,46,1
0.0,1021.0,0,0.196,4.4,1,56,0
0.0,1865.4,0,0.034,4.5,0,50,0
0.75,1082.0,0,0.028,4.5,1,42,0
0.5,618.0,0,0.007,4.6,0,108,0
0.0,1562.3,0,0.033,4.4,0,33,0
0.25,485.5,0,0.012,4.0,1,22,0
0.0,882.3,0,0.112,4.4,1,21,0
0.333,1649.1,0,0.038,4.9,1,63,0
0.25,1273.6,0,0.037,4.5,1,113,1
0.0,994.6,0,0.099,4.5,1,111,0
0.25,1050.1,0,0.101,3.9,0,17,0
0.0,1418.8,0,0.241,4.6,1,24,1
0.0,1454.3,0,0.034,4.8,0,79,0
0.0,334.4,0,0.075,4.3,1,27,1
0.0,221.4,0,0.09,4.1,0,21,0
0.5,1659.7,0,0.098,4.9,1,111,1
0.0,1891.9,0,0.053,4.7,0,48,0
0.0,730.5,0,0.064,4.7,0,51,0
0.0,435.1,0,0.028,4.7,1,107,0
0.0,819.7,0,0.736,4.1,0,23,0
0.0,818.1,0,0.13,4.4,1,23,1
0.25,965.7,0,0.085,4.5,1,44,1
0.0,746.4,0,0.286,4.8,0,106,0
0.0,1726.4,0,0.275,4.9,1,34,0
0.25,1867.5,0,0.073,4.3,0,36,0
0.0,760.8,0,0.089,4.5,0,37,0
0.0,2323.4,0,0.54,4.9,0,40,0
0.5,1695.7,0,0.007,4.2,1,27,1
0.0,887.9,0,0.052,4.6,0,33,0
0.0,818.0,0,0.016,4.5,1,29,0
0.0,729.4,0,0.033,4.0,1,18,1
0.0,506.2,0,0.092,4.9,0,115,0
0.0,1346.6,0,0.858,4.2,1,25,1
0.0,742.1,0,0.011,4.1,1,22,0
0.0,970.0,0,0.483,4.6,0,23,1
0.25,890.9,0,0.052,4.0,0,18,0
0.0,1644.4,0,0.127,4.9,0,35,0
0.0,254.3,0,0.002,4.1,1,9,1
0.0,922.6,0,0.084,4.9,1,108,1
0.5,1028.7,0,0.179,4.3,1,18,0
0.0,1698.5,0,1.0,4.7,1,39,0
0.5,1362.5,0,0.118,4.1,1,19,1
0.0,1987.0,0,0.214,4.9,0,91,0
0.0,1617.3,0,0.06,4.8,1,50,1
0.0,1471.9,0,0.493,4.6,0,110,0
0.0,1780.8,0,0.003,4.6,0,35,1
0.0,912.6,0,0.802,4.4,1,22,1
0.0,622.1,0,0.107,4.5,0,123,0
0.0,1754.1,0,0.011,4.9,1,52,0
0.25,2220.6,0,0.037,4.9,0,41,0
0.0,1666.5,0,0.113,4.1,0,18,0
0.0,936.4,0,0.158,3.9,1,24,0
0.333,1470.3,0,0.106,3.9,0,19,0
0.0,209.1,0,0.063,4.3,1,21,0
0.0,544.0,0,0.28,4.4,1,24,1
0.333,996.8,0,0.127,4.4,0,93,0
0.0,782.3,0,0.096,4.2,0,20,0
0.0,1579.9,0,1.0,4.7,1,31,0
0.0,823.2,0,0.113,4.7,0,37,0
0.333,880.7,0,0.278,4.2,1,36,0
0.0,1591.2,0,0.102,4.7,0,26,0
0.25,2209.7,0,0.809,4.5,0,117,1
0.0,1006.5,0,0.035,4.3,0,24,0
0.0,380.2,0,0.097,4.6,1,42,0
0.0,619.1,0,0.141,4.3,0,25,0
0.5,1799.2,0,0.067,4.4,0,23,1
0.0,1035.4,0,0.846,4.2,0,21,0
0.0,1193.3,0,0.008,4.9,1,69,1
0.0,923.2,0,0.275,4.4,0,22,0
0.0,607.3,0,0.204,4.1,0,19,0
0.0,1914.9,0,0.006,4.4,1,28,0
0.0,855.0,0,0.73,4.2,1,16,0
0.25,1769.9,0,0.002,4.5,0,114,1
0.0,1336.6,0,0.102,4.5,1,36,0
0.25,1022.8,0,0.099,4.9,0,93,1
0.0,1793.5,0,0.102,4.9,0,104,0
0.0,1054.4,0,1.0,4.2,1,34,1
0.0,1261.5,0,0.166,4.9,0,111,1
0.0,926.1,0,0.142,3.9,1,23,1
0.0,734.9,0,0.055,4.7,0,22,0
0.0,1184.7,0,0.129,4.3,1,24,1
0.0,787.2,0,0.403,4.7,1,46,0
0.0,205.4,0,0.301,4.6,0,81,1
0.0,2264.9,0,0.012,4.3,1,25,0
0.0,674.0,0,0.046,4.0,0,16,0
0.0,1358.7,0,0.007,4.9,0,108,0
0.5,1840.0,0,0.028,4.6,1,26,1
0.0,1423.2,0,0.122,4.4,1,79,0
0.333,460.2,0,0.008,4.4,1,51,0
0.0,792.3,0,0.312,4.2,1,15,0
0.0,1340.4,0,0.833,4.4,0,98,0
0.0,2120.9,0,0.014,4.5,0,69,0
0.25,1259.7,0,0.156,4.6,1,40,1
0.0,405.7,0,0.114,4.1,1,9,0
0.0,502.4,0,0.037,4.9,1,100,0
0.25,39.6,0,0.202,4.9,1,61,0
0.0,756.2,0,0.004,4.2,1,22,0
0.0,429.2,0,0.101,4.9,1,73,0
0.0,950.4,0,0.04,4.9,0,40,1
0.0,1298.5,0,0.034,4.1,0,20,0
0.0,1521.3,0,0.105,4.4,0,30,0
0.0,1391.8,0,0.122,4.3,0,23,0
0.0,1912.3,0,0.024,4.2,1,28,0
0.0,842.9,0,0.067,4.3,1,32,1
0.0,1098.8,0,0.275,3.9,0,21,0
0.0,1092.4,0,0.818,4.7,0,22,1
0.0,2193.5,0,0.155,4.8,0,41,1
0.0,538.6,0,0.04,4.3,0,31,0
0.0,1719.1,0,0.056,4.3,0,29,1
0.0,267.8,0,0.673,4.2,1,23,1
0.0,413.2,0,0.13,4.0,0,19,0
0.0,187.0,0,0.048,4.8,0,70,1
0.0,1633.6,0,0.164,4.9,1,108,1
0.0,1830.3,0,1.0,4.9,1,119,1
0.25,597.7,0,0.145,4.7,0,60,0
0.0,177.1,0,0.11,4.2,1,25,1
0.0,2222.2,0,0.082,4.3,1,26,1
0.25,1273.1,0,0.008,4.7,0,36,0
0.0,1243.4,0,0.336,4.2,0,27,0
0.0,1710.4,0,0.849,4.5,0,25,1
0.0,1182.3,0,0.108,4.6,0,43,0
0.0,643.1,0,0.22,4.4,1,24,0
0.0,1298.6,0,0.268,4.6,1,68,0
0.0,1537.6,0,0.136,4.9,1,69,0
0.0,172.2,0,0.003,4.9,1,57,1
0.0,1117.3,0,0.016,4.6,0,117,0
0.667,51.9,0,0.083,4.7,0,97,1
0.0,1967.9,0,0.016,4.9,1,107,0
0.0,1898.6,0,0.055,4.6,0,39,1
0.333,2140.2,0,0.148,4.4,1,48,1
0.0,305.2,0,0.173,4.2,0,29,0
0.0,1766.9,0,0.096,4.4,1,26,0
0.25,586.8,0,0.065,4.9,1,114,1
0.0,989.2,0,1.0,3.9,1,23,0
0.25,460.4,0,0.011,4.7,1,31,1
0.0,641.1,0,0.346,4.7,1,26,0
0.0,1777.0,0,1.0,4.8,1,67,1
0.0,1593.3,0,0.057,4.3,1,28,0
0.0,1686.2,0,0.065,4.6,1,39,0
0.0,1226.9,0,0.253,4.5,1,83,1
0.333,1156.4,0,0.127,4.4,0,25,0
0.0,1321.7,0,0.032,4.7,0,33,0
0.5,561.8,0,0.003,4.0,0,21,0
0.5,1763.4,0,0.076,4.6,1,25,0
0.333,510.5,0,0.174,4.1,1,19,0
0.5,1686.7,0,0.166,4.5,0,48,0
0.0,1978.4,0,0.1,4.0,0,25,0
0.0,923.4,0,1.0,4.3,1,33,1
0.0,1017.0,0,0.034,4.7,0,51,0
0.25,1207.0,0,0.194,4.7,0,34,0
0.0,899.3,0,0.081,4.7,0,48,1
0.0,1448.3,0,0.67,4.8,1,77,1
0.0,1705.2,0,0.307,4.9,0,126,0
0.0,1871.4,0,0.058,4.0,1,18,0
0.0,967.3,0,1.0,4.4,0,72,1
0.0,116.7,0,0.264,4.2,0,24,1
0.0,1754.2,0,0.122,4.4,1,23,0
0.0,1350.9,0,0.82,4.6,0,42,0
0.0,1077.0,0,0.226,4.6,0,33,0
0.0,840.7,0,0.887,4.4,1,102,1
0.25,1012.2,0,0.092,4.6,1,104,1
0.0,64.1,0,0.142,4.5,1,30,0
0.0,531.9,0,0.057,4.6,0,26,0
0.5,931.1,0,0.343,4.1,1,15,1
0.0,741.0,0,0.096,4.7,1,26,0
0.333,1704.1,0,0.144,4.4,0,36,0
0.0,2020.7,0,0.318,4.7,0,40,0
0.0,1709.4,0,0.103,4.9,1,85,1
0.5,879.4,0,0.22,4.3,0,29,1
0.0,2208.9,0,0.008,4.7,1,113,0
0.25,822.6,0,0.381,4.3,1,24,1
0.0,2283.3,0,0.102,4.8,0,41,0
0.0,1004.7,0,0.178,4.5,0,40,0
0.0,1764.1,0,0.08,4.4,0,31,0
0.0,1558.0,0,0.116,4.4,1,30,0
0.25,2303.3,0,0.369,4.9,1,62,0
0.0,875.7,0,0.183,4.6,0,41,0
0.0,1456.6,0,0.051,4.9,0,102,0
0.0,1100.9,0,0.218,4.7,1,30,0
0.0,675.7,0,0.056,4.9,0,44,0
0.0,1377.0,0,0.1,4.3,1,30,0
0.0,1498.8,0,0.101,4.8,1,40,0
0.333,1258.9,0,0.007,4.4,0,40,0
0.25,1656.8,0,0.094,4.9,0,63,0
0.0,497.2,0,0.02,4.9,1,69,1
0.0,760.1,0,0.091,4.1,0,25,0
0.0,724.3,0,0.016,4.9,1,56,0
0.5,408.3,0,0.15,4.6,1,54,1
0.0,1981.4,0,0.02,4.3,1,19,1
0.25,935.5,0,0.322,4.4,0,15,0
0.0,1231.9,0,0.065,4.9,0,65,0
0.0,487.4,0,0.011,4.2,0,24,0
0.0,1359.7,0,0.038,4.7,0,116,0
0.0,652.6,0,0.111,4.6,0,29,1
0.0,1458.0,0,0.093,4.7,0,37,0
0.0,904.5,0,0.054,4.1,1,20,0
0.0,1337.4,0,0.119,4.2,0,23,1
0.0,1847.3,0,0.88,4.8,0,39,0
0.0,1449.5,0,0.157,4.8,0,84,1
0.0,2273.8,0,0.115,4.8,0,28,0
0.0,722.4,0,0.024,4.4,0,25,0
0.25,747.8,0,0.035,4.6,0,39,0
0.0,618.7,0,0.743,4.6,0,48,0
0.0,1066.4,0,0.015,4.9,1,67,1
0.333,314.5,0,0.055,4.2,0,26,0
0.0,1206.2,0,0.015,4.6,0,24,1
0.0,670.7,0,0.044,4.5,1,45,0
0.5,519.4,0,0.081,4.7,0,40,1
0.0,2010.0,0,0.024,4.5,0,35,0
0.333,753.0,0,0.038,4.2,1,28,1
0.333,366.6,0,0.373,4.6,0,49,1
0.0,939.9,0,0.308,4.5,1,43,0
0.667,143.3,0,0.129,4.9,1,106,1
0.0,1117.2,0,0.131,4.4,0,57,1
0.0,2281.6,0,0.043,4.1,1,20,1
0.0,234.8,0,0.003,4.4,1,116,1
0.0,833.5,0,0.114,4.4,1,28,0
0.0,1480.9,0,0.067,4.1,1,25,1
0.0,744.9,0,0.14,4.7,1,51,1
0.0,820.2,0,0.02,4.9,1,49,0
0.0,1068.3,0,0.011,4.3,0,29,0
0.0,1071.4,0,0.033,4.9,1,45,0
0.5,1549.6,0,0.133,4.3,0,26,0
0.0,1828.2,0,0.109,4.4,0,16,0
0.0,1108.6,0,0.001,4.4,0,15,0
0.667,1997.7,0,0.016,4.3,0,20,1
0.0,489.8,0,0.193,4.9,1,103,1
0.0,1622.5,0,0.121,4.6,1,98,0
0.5,902.7,0,0.061,4.6,1,31,1
0.0,1217.3,0,0.856,4.4,0,28,0
0.25,1069.5,0,0.006,4.6,0,112,1
0.0,1512.9,0,0.455,4.2,0,25,0
0.0,639.1,0,0.008,4.9,1,46,1
1.0,1954.5,0,0.349,3.9,1,20,1
0.0,1818.5,0,0.057,4.8,0,41,1
0.5,1110.3,0,0.177,4.7,1,31,1
0.0,1789.9,0,0.043,4.7,1,41,1
0.25,768.2,0,0.29,3.9,0,20,0
0.0,794.3,0,0.022,3.9,0,22,0
0.0,1722.9,0,0.04,4.7,0,102,0
0.0,1470.1,0,0.121,4.4,0,21,0
0.0,1081.7,0,0.055,4.1,0,17,0
0.333,1040.3,0,0.006,4.8,0,35,0
0.25,1609.5,0,0.203,4.1,0,16,0
0.0,1913.7,0,0.022,4.1,1,22,0
0.0,1677.0,0,0.022,4.3,1,23,0
0.0,671.8,0,0.491,4.0,1,24,0
0.0,1360.6,0,0.292,4.4,1,21,0
0.0,1788.2,0,0.086,4.3,0,36,0
0.333,1525.0,0,0.15,4.2,1,27,1
0.25,1646.1,0,0.037,4.3,1,26,1
0.0,1928.7,0,0.141,4.2,1,24,0
0.0,2463.9,0,0.869,4.4,1,70,1
0.0,814.8,0,0.052,4.9,0,78,1
0.25,312.1,0,0.215,4.2,1,28,1
0.0,553.8,0,0.059,4.4,0,9,1
0.0,2272.6,0,0.059,4.7,1,61,0
0.0,1766.3,0,0.054,4.2,0,34,0
0.0,1923.5,0,0.047,4.1,0,18,0
