base_price,days_to_festival,is_weekend,season_demand_index,occupancy_rate_last_30d,category_luxury_tier,review_rating,recommended_price,suggested_price
7283.26,32,1,0.51,0.9,3,4.0,10540.0,10540.0
4524.72,25,1,0.66,0.27,2,3.5,5810.0,5810.0
4926.98,47,0,0.82,0.18,2,3.7,5410.0,5410.0
4952.14,0,0,0.62,0.94,2,4.3,7400.0,7400.0
2105.56,48,1,0.72,0.54,1,4.0,2850.0,2850.0
5555.01,37,1,0.85,0.61,2,4.8,8930.0,8930.0
1699.93,1,0,0.45,0.64,1,3.6,2110.0,2110.0
2068.4,48,0,0.35,0.78,1,3.3,2140.0,2140.0
1890.68,5,1,0.67,0.8,1,4.3,3180.0,3180.0
1198.62,45,0,0.34,0.31,1,4.8,1180.0,1180.0
941.1,49,0,0.84,0.34,1,3.9,1130.0,1130.0
1355.27,37,0,0.8,0.85,1,4.4,1920.0,1920.0
10430.34,41,1,0.92,0.81,3,3.6,15710.0,15710.0
4659.87,23,0,0.75,0.64,2,4.2,6420.0,6420.0
14499.59,17,1,0.35,0.95,3,4.6,21840.0,21840.0
1213.99,26,0,0.48,0.74,1,4.8,1560.0,1560.0
1100.88,40,1,0.87,0.32,1,3.4,1530.0,1530.0
5872.18,7,1,0.42,0.83,2,3.8,8860.0,8860.0
1072.87,27,0,0.79,0.48,1,4.4,1440.0,1440.0
1665.59,9,0,0.85,0.18,1,3.3,2110.0,2110.0
4549.47,16,0,0.53,0.41,2,4.4,5760.0,5760.0
1766.2,54,0,0.53,0.76,1,4.2,1970.0,1970.0
2801.11,28,1,0.69,0.92,2,3.7,4330.0,4330.0
2699.59,57,0,0.9,0.37,2,4.7,3450.0,3450.0
1068.77,5,1,0.46,0.35,1,3.7,1450.0,1450.0
1836.94,13,0,0.96,0.6,1,5.0,2900.0,2900.0
4405.21,21,0,0.72,0.8,2,4.7,6510.0,6510.0
3318.09,53,0,0.99,0.75,2,4.5,4680.0,4680.0
1920.44,5,1,0.36,0.6,1,3.3,2580.0,2580.0
14200.68,25,0,0.39,0.66,3,4.8,17710.0,17710.0
966.53,38,1,0.88,0.34,1,4.6,1480.0,1480.0
4243.45,11,0,0.91,0.5,2,3.6,6130.0,6130.0
12893.1,34,0,0.61,0.35,3,3.9,15070.0,15070.0
1303.7,13,1,0.8,0.86,1,3.7,2110.0,2110.0
1392.43,21,1,0.91,0.24,1,5.0,2090.0,2090.0
1881.82,50,0,0.33,0.69,1,4.7,1880.0,1880.0
2336.7,22,1,0.7,0.36,1,4.9,3570.0,3570.0
2195.88,47,0,0.9,0.53,1,4.6,2990.0,2990.0
4540.96,6,1,0.58,0.39,2,4.0,6410.0,6410.0
2068.35,39,1,0.51,0.41,1,3.6,2500.0,2500.0
3776.88,49,1,0.86,0.36,2,3.6,5140.0,5140.0
12409.66,24,1,0.54,0.75,3,3.5,17280.0,17280.0
4131.64,12,0,0.3,0.44,2,4.2,4460.0,4460.0
3164.78,20,1,0.97,0.73,2,4.9,5550.0,5550.0
2022.78,40,0,0.71,0.51,1,5.0,2560.0,2560.0
4447.63,9,0,0.87,0.59,2,3.7,6450.0,6450.0
3755.18,52,0,0.88,0.58,2,4.5,5150.0,5150.0
2358.14,54,1,0.35,0.93,1,4.3,2980.0,2980.0
933.49,58,1,0.42,0.44,1,4.1,1050.0,1050.0
9157.73,8,0,0.52,0.32,3,4.4,11340.0,11340.0
991.01,14,1,0.52,0.88,1,3.9,1540.0,1540.0
2126.44,51,1,0.76,0.29,1,4.9,2860.0,2860.0
2023.37,1,0,0.74,0.82,1,4.5,3200.0,3200.0
1430.16,24,0,0.65,0.27,1,4.6,1760.0,1760.0
4864.82,12,1,0.45,0.68,2,3.6,6770.0,6770.0
3885.78,33,0,0.57,0.27,2,3.5,3870.0,3870.0
5146.89,50,0,0.68,0.89,2,3.9,6350.0,6350.0
1626.69,57,1,0.63,0.6,1,4.6,2240.0,2240.0
1559.65,33,1,0.39,0.41,1,4.9,2080.0,2080.0
5771.55,34,1,0.75,0.26,2,4.0,7820.0,7820.0
1301.41,37,1,0.35,0.45,1,4.6,1670.0,1670.0
1092.72,2,0,0.56,0.71,1,4.0,1500.0,1500.0
4545.9,41,0,0.8,0.46,2,3.7,5340.0,5340.0
2450.91,55,1,0.31,0.35,1,4.5,2640.0,2640.0
3822.44,58,0,0.7,0.61,2,4.6,4810.0,4810.0
999.26,5,1,0.53,0.48,1,3.6,1390.0,1390.0
1442.89,54,0,0.31,0.28,1,3.7,1180.0,1180.0
1709.49,47,0,0.43,0.27,1,4.1,1690.0,1690.0
7619.23,48,0,0.96,0.72,3,3.5,10550.0,10550.0
4803.36,18,1,0.66,0.93,2,4.9,8150.0,8150.0
15977.49,2,0,1.0,0.34,3,4.3,24480.0,24480.0
4081.09,17,0,0.67,0.77,2,3.4,5620.0,5620.0
1467.57,38,0,0.68,0.22,1,3.5,1580.0,1580.0
3902.46,8,1,0.57,0.46,2,4.9,6100.0,6100.0
2903.01,51,0,0.52,0.56,2,4.5,3300.0,3300.0
5591.46,11,0,0.48,0.36,2,4.5,6730.0,6730.0
1563.72,4,0,0.54,0.57,1,3.3,1980.0,1980.0
3855.46,2,1,0.62,0.86,2,4.8,6530.0,6530.0
1955.5,10,0,0.43,0.91,1,4.0,2550.0,2550.0
1607.25,56,0,0.46,0.23,1,4.4,1440.0,1440.0
4768.82,29,0,0.49,0.37,2,4.9,5520.0,5520.0
2715.06,3,0,0.61,0.93,2,3.4,3910.0,3910.0
2201.96,4,1,0.76,0.37,1,4.1,3540.0,3540.0
2404.81,0,0,0.9,0.7,1,3.3,3680.0,3680.0
4770.68,26,1,0.5,0.35,2,4.1,6210.0,6210.0
5840.98,27,1,0.43,0.44,2,3.7,7280.0,7280.0
7514.32,28,0,0.57,0.3,3,4.8,8790.0,8790.0
10774.16,17,1,0.93,0.84,3,3.9,18670.0,18670.0
4606.32,11,1,0.31,0.86,2,4.3,6650.0,6650.0
1830.78,12,1,0.77,0.39,1,4.7,2850.0,2850.0
3905.12,40,0,0.63,0.81,2,5.0,5400.0,5400.0
1440.94,1,0,0.41,0.44,1,4.1,1700.0,1700.0
1102.92,36,0,0.52,0.23,1,4.0,1120.0,1120.0
3871.1,44,1,0.46,0.76,2,3.3,4810.0,4810.0
1160.26,15,0,0.91,0.63,1,3.2,1650.0,1650.0
13343.66,47,0,0.64,0.37,3,4.3,15290.0,15290.0
3230.91,23,0,0.69,0.35,2,3.3,3820.0,3820.0
2704.98,34,0,0.72,0.93,2,3.9,3730.0,3730.0
4433.28,21,0,0.75,0.84,2,3.2,6240.0,6240.0
11952.3,35,0,0.65,0.8,3,4.3,16240.0,16240.0
5551.7,10,0,0.31,0.25,2,4.0,5790.0,5790.0
4519.44,54,1,0.53,0.75,2,3.4,5960.0,5960.0
1452.77,57,0,0.43,0.32,1,3.7,1310.0,1310.0
5310.54,45,1,0.78,0.93,2,4.2,8410.0,8410.0
1764.45,28,0,0.34,0.19,1,4.4,1660.0,1660.0
2777.48,34,0,0.69,0.43,2,4.0,3170.0,3170.0
4480.48,47,1,0.45,0.49,2,4.6,5640.0,5640.0
5678.06,53,1,0.96,0.81,2,3.4,8860.0,8860.0
1534.1,14,0,0.53,0.76,1,3.4,1970.0,1970.0
1374.12,59,1,0.53,0.45,1,3.3,1600.0,1600.0
3002.14,30,1,0.95,0.6,2,4.2,4820.0,4820.0
1142.31,41,1,0.59,0.82,1,4.5,1680.0,1680.0
1592.43,40,0,0.97,0.16,1,3.4,1890.0,1890.0
1853.09,42,0,0.32,0.79,1,4.4,1960.0,1960.0
6806.15,15,1,0.51,0.91,3,4.1,10960.0,10960.0
5788.49,9,1,0.77,0.18,2,5.0,9130.0,9130.0
2108.21,48,0,0.92,0.19,1,4.5,2640.0,2640.0
1838.6,31,1,0.48,0.43,1,4.4,2490.0,2490.0
2225.5,50,0,0.95,0.22,1,4.2,2660.0,2660.0
2780.65,1,0,0.72,0.53,2,5.0,4210.0,4210.0
4168.94,23,0,0.86,0.73,2,5.0,6310.0,6310.0
1908.15,22,1,0.58,0.6,1,4.2,2780.0,2780.0
2225.84,1,0,0.45,0.31,1,4.0,2490.0,2490.0
2153.55,37,1,0.94,0.67,1,4.0,3410.0,3410.0
3469.74,30,1,0.95,0.7,2,4.0,5500.0,5500.0
5793.08,50,1,0.65,0.9,2,4.2,8230.0,8230.0
1098.95,39,1,0.3,0.27,1,3.7,1170.0,1170.0
2300.21,25,1,0.38,0.7,1,4.9,3210.0,3210.0
2453.5,28,1,0.7,0.88,1,4.1,3910.0,3910.0
7771.54,2,0,0.32,0.55,3,4.7,10130.0,10130.0
2055.31,57,0,0.58,0.44,1,4.1,2100.0,2100.0
2641.0,13,0,0.51,0.29,2,4.5,3120.0,3120.0
3918.98,24,0,0.8,0.84,2,3.8,5720.0,5720.0
1726.05,47,1,0.34,0.47,1,4.3,1970.0,1970.0
1829.03,0,0,0.64,0.89,1,4.1,2700.0,2700.0
2397.5,52,0,0.71,0.83,1,3.9,2980.0,2980.0
4852.88,2,0,0.73,0.45,2,4.8,7160.0,7160.0
4184.47,53,0,0.58,0.61,2,3.4,4210.0,4210.0
5333.86,25,0,0.51,0.17,2,4.1,5500.0,5500.0
5826.86,17,1,0.78,0.36,2,3.5,8740.0,8740.0
935.31,8,0,0.89,0.72,1,4.7,1390.0,1390.0
15825.21,37,0,0.79,0.69,3,3.7,20650.0,20650.0
2801.46,22,1,0.95,0.43,2,4.3,4640.0,4640.0
2203.02,20,1,0.8,0.8,1,3.5,3660.0,3660.0
8803.35,56,0,0.84,0.34,3,3.9,10300.0,10300.0
2962.63,0,1,0.42,0.52,2,4.8,4530.0,4530.0
4039.49,20,0,0.59,0.53,2,3.5,4740.0,4740.0
4753.85,26,0,0.64,0.42,2,4.4,5750.0,5750.0
3833.33,41,0,0.48,0.91,2,3.6,4790.0,4790.0
2690.98,58,0,0.67,0.71,2,3.9,3120.0,3120.0
1859.14,5,1,0.5,0.58,1,4.2,2630.0,2630.0
2343.85,54,0,0.78,0.56,1,4.2,2890.0,2890.0
9832.15,43,0,0.63,0.28,3,4.3,10730.0,10730.0
1246.13,35,1,0.62,0.45,1,4.4,1720.0,1720.0
1608.12,27,0,0.99,0.69,1,3.7,2220.0,2220.0
977.38,44,0,0.57,0.89,1,3.9,1120.0,1120.0
2212.78,16,1,0.55,0.8,1,3.3,3260.0,3260.0
5392.19,58,0,0.52,0.39,2,4.6,5500.0,5500.0
11880.0,39,1,0.93,0.5,3,4.7,18470.0,18470.0
1464.96,57,0,0.65,0.22,1,3.6,1440.0,1440.0
2179.65,51,1,0.72,0.23,1,3.6,2590.0,2590.0
1787.5,2,0,0.43,0.53,1,3.3,2100.0,2100.0
14259.32,11,1,0.68,0.57,3,4.9,22650.0,22650.0
4710.11,38,0,0.49,0.36,2,4.7,5350.0,5350.0
2155.05,11,1,0.81,0.66,1,3.8,3350.0,3350.0
4594.97,1,1,0.88,0.71,2,4.1,7920.0,7920.0
10141.41,55,0,0.8,0.39,3,3.7,11800.0,11800.0
5852.81,45,0,0.81,0.76,2,4.3,7760.0,7760.0
11411.14,21,1,0.66,0.31,3,4.5,16290.0,16290.0
1868.14,22,1,0.8,0.59,1,4.0,3010.0,3010.0
3271.71,29,0,0.6,0.79,2,4.8,4480.0,4480.0
4689.78,4,0,0.76,0.58,2,4.1,7110.0,7110.0
4500.63,8,1,0.48,0.88,2,3.5,6990.0,6990.0
3146.93,20,0,0.35,0.2,2,4.3,3150.0,3150.0
2708.55,10,1,0.59,0.62,2,4.0,3960.0,3960.0
4615.26,4,1,0.62,0.6,2,4.9,7350.0,7350.0
2121.91,34,1,0.48,0.68,1,3.9,2880.0,2880.0
4331.9,26,0,0.81,0.82,2,3.9,6260.0,6260.0
8267.73,48,0,0.35,0.73,3,4.4,9170.0,9170.0
12665.22,1,1,0.46,0.78,3,4.1,19090.0,19090.0
1028.17,23,1,0.82,0.38,1,3.9,1490.0,1490.0
1606.93,30,1,0.61,0.46,1,5.0,2360.0,2360.0
1161.39,32,0,0.79,0.65,1,3.7,1610.0,1610.0
3145.61,38,0,0.7,0.59,2,3.7,3720.0,3720.0
3208.03,29,0,0.97,0.92,2,4.8,5170.0,5170.0
1518.73,45,1,0.72,0.3,1,3.2,1860.0,1860.0
2679.03,36,0,0.31,0.43,2,3.6,2560.0,2560.0
3892.28,50,0,0.55,0.61,2,4.3,4260.0,4260.0
4290.98,27,0,0.4,0.84,2,3.5,5070.0,5070.0
4191.53,59,0,0.95,0.89,2,5.0,6340.0,6340.0
3839.74,30,1,0.37,0.42,2,4.0,4470.0,4470.0
5437.01,10,0,0.57,0.2,2,4.3,6660.0,6660.0
1132.52,22,0,0.46,0.49,1,3.5,1210.0,1210.0
4269.94,56,0,0.89,0.47,2,3.7,5160.0,5160.0
2717.14,1,0,0.52,0.94,2,4.3,4030.0,4030.0
6711.56,39,0,0.99,0.49,3,4.2,9350.0,9350.0
4508.53,40,0,0.33,0.39,2,4.6,4500.0,4500.0
4481.06,26,1,0.39,0.44,2,3.7,5630.0,5630.0
2304.85,34,0,0.46,0.47,1,4.4,2480.0,2480.0
4452.56,1,0,0.87,0.81,2,3.7,7100.0,7100.0
2435.67,38,0,0.91,0.21,1,4.3,3010.0,3010.0
977.91,36,1,0.35,0.4,1,4.3,1180.0,1180.0
2843.03,20,1,0.32,0.92,2,3.4,3850.0,3850.0
6440.66,57,1,0.82,0.27,3,4.2,8750.0,8750.0
1196.44,4,0,0.39,0.74,1,3.2,1480.0,1480.0
1766.03,51,1,0.39,0.44,1,4.1,2070.0,2070.0
4759.5,44,0,0.32,0.62,2,4.5,5170.0,5170.0
972.94,20,1,0.33,0.23,1,3.3,1080.0,1080.0
5810.9,28,0,0.48,0.4,2,4.9,6890.0,6890.0
5447.58,19,0,0.35,0.55,2,4.0,6170.0,6170.0
3538.14,60,1,0.56,0.34,2,4.9,4430.0,4430.0
1023.5,37,0,0.88,0.58,1,3.4,1310.0,1310.0
1171.82,19,1,0.53,0.33,1,4.9,1610.0,1610.0
2944.31,49,0,0.81,0.67,2,3.4,3750.0,3750.0
2931.49,24,1,0.37,0.87,2,4.0,4200.0,4200.0
1729.7,1,1,0.76,0.22,1,4.9,2670.0,2670.0
3360.47,56,1,0.52,0.32,2,3.6,3970.0,3970.0
1473.02,31,1,0.82,0.83,1,3.3,2250.0,2250.0
5963.27,25,1,0.4,0.66,2,4.6,8330.0,8330.0
1994.9,5,1,0.93,0.21,1,4.3,3260.0,3260.0
15489.81,40,0,0.47,0.54,3,4.1,17650.0,17650.0
1128.09,56,0,0.55,0.32,1,3.3,1020.0,1020.0
1511.42,2,1,0.97,0.31,1,4.4,2560.0,2560.0
1787.57,32,1,0.7,0.9,1,3.5,2700.0,2700.0
1022.81,0,1,0.56,0.76,1,4.9,1710.0,1710.0
6041.87,50,1,0.96,0.71,3,4.4,9550.0,9550.0
12704.34,4,1,0.53,0.34,3,4.5,18140.0,18140.0
1926.91,12,0,0.37,0.24,1,3.6,1920.0,1920.0
1557.26,18,0,1.0,0.85,1,4.8,2650.0,2650.0
4213.75,11,0,0.49,0.15,2,4.2,4600.0,4600.0
10154.43,47,0,0.9,0.46,3,4.7,13950.0,13950.0
2584.02,24,1,0.42,0.37,2,3.7,3160.0,3160.0
1436.59,56,1,0.81,0.61,1,4.6,2120.0,2120.0
1183.33,50,1,0.67,0.35,1,4.2,1580.0,1580.0
2844.48,34,0,0.99,0.4,2,3.3,3650.0,3650.0
2430.75,11,0,0.69,0.83,1,3.9,3540.0,3540.0
4597.76,29,0,0.32,0.63,2,3.5,4910.0,4910.0
2065.85,4,0,0.72,0.27,1,3.8,2610.0,2610.0
3603.77,33,0,0.4,0.73,2,3.9,4150.0,4150.0
1529.04,21,0,0.86,0.32,1,4.1,2070.0,2070.0
3329.23,38,0,0.9,0.5,2,4.3,4680.0,4680.0
2839.38,12,0,0.64,0.67,2,4.2,3870.0,3870.0
3126.61,56,1,0.85,0.37,2,3.3,4070.0,4070.0
2176.02,46,0,0.4,0.46,1,4.6,2260.0,2260.0
4871.41,53,0,0.64,0.74,2,4.9,6200.0,6200.0
4414.25,2,0,0.58,0.9,2,3.8,6260.0,6260.0
4162.81,59,0,0.73,0.57,2,3.5,4620.0,4620.0
5728.52,52,1,0.33,0.16,2,4.2,6150.0,6150.0
2754.57,19,1,0.83,0.42,2,4.5,4320.0,4320.0
3482.1,30,0,0.36,0.47,2,4.4,3790.0,3790.0
1459.9,4,1,0.76,0.42,1,4.3,2260.0,2260.0
5238.49,23,0,0.31,0.5,2,3.5,5590.0,5590.0
5973.8,39,1,0.88,0.66,2,4.7,9730.0,9730.0
1285.07,53,0,0.42,0.25,1,4.0,1160.0,1160.0
2298.89,32,0,0.66,0.37,1,3.6,2780.0,2780.0
2229.0,7,1,0.48,0.56,1,3.4,3060.0,3060.0
3286.3,23,1,0.81,0.4,2,4.0,4770.0,4770.0
3897.66,49,1,0.52,0.94,2,4.3,5520.0,5520.0
3933.86,19,0,0.81,0.5,2,4.4,5370.0,5370.0
5923.77,59,0,0.5,0.85,2,4.9,7150.0,7150.0
1189.43,15,1,0.83,0.87,1,3.5,1980.0,1980.0
2178.65,49,0,0.32,0.82,1,5.0,2580.0,2580.0
1434.71,51,0,0.5,0.19,1,4.4,1360.0,1360.0
2069.39,11,0,0.65,0.91,1,4.0,3030.0,3030.0
1572.02,12,0,0.33,0.25,1,4.8,1750.0,1750.0
1825.38,44,0,0.43,0.18,1,4.5,1810.0,1810.0
5414.14,41,0,0.95,0.48,2,3.8,6900.0,6900.0
5314.58,38,0,0.98,0.31,2,4.8,7080.0,7080.0
14664.23,24,1,0.82,0.3,3,4.4,21490.0,21490.0
6596.17,45,0,0.48,0.38,3,4.5,6720.0,6720.0
4922.18,31,0,0.48,0.35,2,4.8,5700.0,5700.0
1123.98,23,1,0.75,0.7,1,4.0,1780.0,1780.0
3955.36,47,1,0.38,0.3,2,4.4,4650.0,4650.0
4420.06,46,0,0.96,0.58,2,4.5,6110.0,6110.0
1544.38,43,1,0.46,0.94,1,4.0,2120.0,2120.0
1731.38,8,0,1.0,0.5,1,3.4,2490.0,2490.0
5987.84,39,1,0.65,0.66,2,4.6,9040.0,9040.0
1116.35,49,0,0.84,0.93,1,3.3,1480.0,1480.0
4864.1,22,0,0.3,0.26,2,4.5,4850.0,4850.0
3886.0,49,1,0.92,0.48,2,4.8,6010.0,6010.0
1112.82,12,1,0.49,0.83,1,3.8,1650.0,1650.0
1153.98,59,0,0.77,0.9,1,3.4,1390.0,1390.0
2418.84,58,0,0.86,0.63,1,3.6,2880.0,2880.0
2307.36,31,0,0.41,0.26,1,4.2,2360.0,2360.0
2351.27,49,1,0.61,0.87,1,4.9,3420.0,3420.0
5970.36,14,0,0.65,0.29,2,4.1,7340.0,7340.0
1233.3,35,0,0.52,0.43,1,3.4,1260.0,1260.0
3744.04,48,0,0.64,0.45,2,4.3,4140.0,4140.0
1970.75,4,1,0.52,0.51,1,4.5,2910.0,2910.0
10838.03,21,1,0.55,0.78,3,3.9,16100.0,16100.0
1569.42,15,1,0.77,0.79,1,4.5,2650.0,2650.0
1472.5,40,0,0.74,0.73,1,3.8,1950.0,1950.0
11937.81,9,1,0.46,0.17,3,4.6,15530.0,15530.0
4514.58,23,1,0.93,0.6,2,3.8,7480.0,7480.0
1158.33,17,1,0.9,0.75,1,3.7,2040.0,2040.0
4151.09,48,0,0.66,0.51,2,4.8,4970.0,4970.0
4437.15,17,0,0.6,0.91,2,4.2,6000.0,6000.0
4496.0,6,1,0.56,0.81,2,3.7,6690.0,6690.0
1236.17,3,0,0.8,0.66,1,4.9,1910.0,1910.0
2087.63,25,0,0.77,0.2,1,4.4,2540.0,2540.0
2588.2,4,1,0.44,0.67,2,3.6,3720.0,3720.0
3741.91,59,1,0.77,0.88,2,4.3,5640.0,5640.0
2148.34,54,1,0.48,0.45,1,4.8,2570.0,2570.0
4473.63,15,1,0.31,0.82,2,4.5,6400.0,6400.0
3414.07,34,0,0.79,0.4,2,3.6,4080.0,4080.0
2011.92,25,0,0.75,0.61,1,4.4,2900.0,2900.0
4485.87,17,0,0.59,0.67,2,4.3,5770.0,5770.0
2173.99,28,0,0.67,0.69,1,4.7,2910.0,2910.0
5072.59,22,0,0.96,0.86,2,3.5,7700.0,7700.0
4635.38,52,0,0.72,0.34,2,4.5,5170.0,5170.0
10881.78,13,1,0.76,0.36,3,3.2,15990.0,15990.0
1113.09,14,1,0.34,0.71,1,4.5,1540.0,1540.0
1318.13,48,1,0.42,0.29,1,4.9,1530.0,1530.0
1570.56,32,1,0.51,0.52,1,3.5,2080.0,2080.0
1858.88,24,1,0.68,0.17,1,3.8,2370.0,2370.0
1721.93,20,1,0.84,0.26,1,4.2,2610.0,2610.0
8881.85,16,1,0.52,0.69,3,4.5,13210.0,13210.0
910.34,22,1,0.55,0.75,1,3.8,1310.0,1310.0
1693.98,56,1,0.48,0.24,1,4.4,1880.0,1880.0
3499.69,42,1,0.48,0.33,2,4.8,4260.0,4260.0
2075.37,16,1,0.96,0.23,1,4.5,3350.0,3350.0
2583.81,57,0,0.74,0.5,2,4.5,3080.0,3080.0
1835.72,13,0,0.41,0.25,1,3.9,2030.0,2030.0
5795.16,28,0,0.81,0.5,2,4.8,8260.0,8260.0
1179.05,19,0,0.81,0.74,1,3.7,1700.0,1700.0
1654.64,29,0,0.77,0.7,1,3.6,2120.0,2120.0
6914.22,18,0,0.39,0.37,3,3.9,7250.0,7250.0
1901.09,52,0,0.59,0.69,1,4.4,2310.0,2310.0
4426.86,38,0,0.37,0.89,2,4.8,5460.0,5460.0
1551.78,55,1,0.87,0.43,1,3.4,2110.0,2110.0
1734.2,12,0,0.76,0.41,1,4.7,2410.0,2410.0
14965.75,17,1,0.66,0.61,3,4.7,23170.0,23170.0
1214.07,22,1,0.54,0.35,1,4.3,1670.0,1670.0
2578.98,45,0,0.43,0.67,2,4.6,2780.0,2780.0
14616.65,32,1,0.37,0.82,3,3.5,19000.0,19000.0
4519.91,38,0,0.98,0.52,2,3.5,6040.0,6040.0
14906.58,39,0,0.44,0.69,3,4.8,17930.0,17930.0
1855.11,17,0,0.34,0.67,1,4.1,2110.0,2110.0
2196.26,8,0,0.97,0.18,1,3.6,2880.0,2880.0
1587.48,32,0,0.68,0.3,1,4.4,1870.0,1870.0
5124.51,31,0,0.86,0.86,2,4.8,7800.0,7800.0
15130.41,60,0,0.33,0.9,3,4.3,17020.0,17020.0
1815.4,53,0,0.7,0.77,1,3.8,2160.0,2160.0
3132.75,16,0,0.58,0.89,2,4.1,4310.0,4310.0
1330.08,18,1,0.84,0.39,1,4.6,2170.0,2170.0
3195.26,26,1,0.33,0.35,2,3.3,3750.0,3750.0
3364.0,5,0,0.58,0.46,2,3.6,4090.0,4090.0
9064.15,34,0,0.86,0.19,3,4.0,11190.0,11190.0
4442.97,55,0,0.67,0.8,2,4.3,5660.0,5660.0
1840.79,36,0,0.69,0.94,1,3.8,2510.0,2510.0
1582.4,33,1,0.37,0.81,1,3.7,2020.0,2020.0
1884.67,19,0,0.39,0.59,1,3.3,2050.0,2050.0
1030.52,24,1,0.77,0.39,1,3.3,1420.0,1420.0
1040.46,3,1,0.77,0.31,1,3.7,1580.0,1580.0
7718.29,9,0,0.99,0.44,3,4.2,11480.0,11480.0
4313.27,9,0,0.8,0.68,2,4.2,6350.0,6350.0
3248.98,23,1,0.65,0.51,2,4.1,4630.0,4630.0
1353.26,20,1,0.9,0.9,1,3.9,2250.0,2250.0
10003.13,10,0,0.37,0.83,3,3.7,13450.0,13450.0
5341.53,26,1,0.61,0.23,2,3.9,7000.0,7000.0
922.18,15,1,0.5,0.26,1,3.4,1210.0,1210.0
4772.83,25,0,0.37,0.69,2,3.4,5110.0,5110.0
4841.07,60,1,0.83,0.33,2,3.7,6440.0,6440.0
2177.85,60,0,0.66,0.78,1,5.0,2730.0,2730.0
5764.64,29,0,0.69,0.62,2,3.8,7460.0,7460.0
2570.48,48,1,0.59,0.33,2,4.9,3430.0,3430.0
1146.05,15,1,0.62,0.53,1,3.9,1730.0,1730.0
14861.71,6,0,0.38,0.47,3,4.0,17450.0,17450.0
4104.81,15,0,0.77,0.85,2,4.6,6130.0,6130.0
4476.07,34,1,0.6,0.18,2,3.4,5350.0,5350.0
4820.6,57,1,0.87,0.87,2,3.5,7270.0,7270.0
1986.51,15,1,0.44,0.67,1,5.0,2940.0,2940.0
5761.09,39,1,0.44,0.74,2,4.1,7620.0,7620.0
5989.32,11,1,0.75,0.15,2,3.3,7870.0,7870.0
2052.25,34,0,0.89,0.65,1,3.3,2660.0,2660.0
3505.27,48,0,0.63,0.62,2,4.8,4380.0,4380.0
5579.13,20,0,0.81,0.58,2,4.8,8260.0,8260.0
2672.27,49,1,1.0,0.78,2,4.0,4390.0,4390.0
1269.73,42,1,0.99,0.59,1,3.5,2040.0,2040.0
5640.85,35,0,0.82,0.84,2,4.7,8570.0,8570.0
1309.91,47,0,0.82,0.34,1,3.8,1520.0,1520.0
1253.04,16,0,0.47,0.79,1,4.0,1580.0,1580.0
1121.0,31,0,0.88,0.29,1,4.4,1450.0,1450.0
2274.58,40,0,0.58,0.8,1,3.8,2750.0,2750.0
4250.2,5,0,0.97,0.9,2,4.3,7160.0,7160.0
4862.13,23,0,0.36,0.42,2,4.8,5650.0,5650.0
1282.51,26,0,0.61,0.57,1,4.6,1680.0,1680.0
13580.4,19,1,0.69,0.68,3,3.9,21540.0,21540.0
13600.06,24,0,0.58,0.21,3,3.7,14960.0,14960.0
9125.98,1,1,0.45,0.55,3,3.7,12560.0,12560.0
1557.09,8,0,0.72,0.44,1,3.8,2030.0,2030.0
3233.92,27,1,0.83,0.85,2,4.1,5370.0,5370.0
15765.61,52,1,0.75,0.85,3,3.9,23290.0,23290.0
4759.61,60,0,0.46,0.71,2,3.4,4990.0,4990.0
2395.27,37,0,0.81,0.67,1,3.5,3110.0,3110.0
1385.42,2,1,0.48,0.74,1,3.8,2080.0,2080.0
5236.62,19,1,0.42,0.44,2,4.2,6640.0,6640.0
13658.59,5,1,0.78,0.47,3,4.3,21520.0,21520.0
4920.79,38,1,0.89,0.59,2,4.1,7610.0,7610.0
5879.74,32,0,0.64,0.9,2,4.5,8200.0,8200.0
1529.69,54,0,0.67,0.73,1,4.5,1930.0,1930.0
2957.51,0,1,0.51,0.59,2,4.0,4470.0,4470.0
4850.98,36,0,0.65,0.77,2,3.4,6000.0,6000.0
2066.9,5,0,0.39,0.45,1,4.2,2400.0,2400.0
4512.71,44,1,0.97,0.73,2,3.9,7160.0,7160.0
8068.18,33,0,0.86,0.48,3,3.4,10230.0,10230.0
1707.13,46,0,0.77,0.37,1,5.0,2210.0,2210.0
3592.66,14,1,0.68,0.64,2,3.9,5680.0,5680.0
1583.95,44,1,0.85,0.7,1,4.3,2410.0,2410.0
4758.27,25,0,0.65,0.52,2,4.1,5900.0,5900.0
5108.25,56,1,0.51,0.6,2,3.5,5880.0,5880.0
3312.79,13,1,0.41,0.71,2,3.3,4510.0,4510.0
3918.64,57,0,0.75,0.76,2,4.3,4900.0,4900.0
1330.66,53,0,0.95,0.87,1,3.6,1950.0,1950.0
7986.32,6,0,0.41,0.43,3,3.6,8840.0,8840.0
5241.86,45,0,0.43,0.91,2,4.9,6550.0,6550.0
2354.8,57,0,0.6,0.66,1,4.0,2600.0,2600.0
3795.81,30,1,0.86,0.78,2,3.3,5920.0,5920.0
5129.48,23,1,0.51,0.71,2,3.8,7200.0,7200.0
2335.19,58,1,0.48,0.31,1,4.3,2720.0,2720.0
14461.24,30,1,0.73,0.21,3,3.8,19440.0,19440.0
7828.13,28,1,0.67,0.73,3,3.2,11480.0,11480.0
