place_id,associated_search_term,search_weight
175,Tanijubbar Heights,1
175,"Wilderness, Tanijubbar Lake",1
175,प्रकृति हमारी धरोहर,1
176,"Gauri Shankar Temple, Dashal",1
176,Jagat patti Temple,1
176,Murlidhar Krishna Mandir,1
176,Sheetla Mata Temple,1
176,Tripura Sundri Mandir,1
177,Jwalamukhi view,1
177,Kapahari,1
177,Kayol Hill Mountain,1
177,Lakhin Patthar,1
177,Lava rocks area Himachal,1
178,Hatkoti Mata Temple,1
178,Hatu Mata Temple Hatu,1
178,Hatu Temple,1
178,Mata Hatu Temple,1
178,Narkanda Temple,1
179,Dalai Lama temple / Office of H.H. the Dalai Lama,1
179,Kalachakra Tibetan Temple,1
179,Namgyal Monastery,1
179,Namgyalma Stupa and Prayer Wheels,1
179,Tsuglagkhang Complex Dalai Lama Temple,1
180,Dalai Lama temple / Office of H.H. the Dalai Lama,1
180,Kalachakra temple,1
180,Kangra Art Museum,1
180,Namgyal Monastery,1
180,Tibet World,1
181,Ganji Pahari trekking camping Dalhousie,1
181,Nehru Park,1
181,Park,1
181,"Rock Garden, Devi Dehra",1
181,Subhash Chowk,1
182,Chindi Mata Mandir,1
182,Shikari Devi Fair,1
182,Shikari Devi Sanctuary,1
182,Shikari Mata Temple,1
182,Shikari Mata Temple Guest Office,1
183,Bhakra Dam and Gobind Sagar View Point 4 District Hamirpur,1
183,Bhakra Dam and Gobind Sagar View Point 5 District Hamirpur,1
183,Bhakra Dam and Gobind Sagar View point 3 District Hamirpur,1
183,Gobind Sagar Lake view,1
183,Gobind Sagar View Point 2 District Hamirpur,1
184,Ghatotkach Mandir,1
184,Hadimba Devi Temple,1
184,Manali gadh temple,1
184,Shiv Temple,1
184,Whiteland holidays,1
185,Hawa Ghar,1
185,Jakhoo Temple Ropeway Station,1
185,Shimla Gondola Cable Car,1
185,Shri Hanuman Mandir Jakhoo,1
185,"Temple end Ropeway, Jakhu",1
186,Army Heritage Museum,1
186,Himachal State Museum,1
186,Indian Institute of Advanced Study,1
186,Rivoli Tunnel,1
186,Shimla Water Catchment Wildlife Sanctuary,1
187,0,1
187,Chhatru Sissu Road,1
187,Jagatsukh Village,1
187,Samudri Tapu Glaciers,1
187,Sethan,1
188,Hotel Hill Top,1
188,Jot Bankot,1
188,Jot Hill Top View Point,1
188,Nature Park Jot,1
188,View point,1
189,Him Rock Apple Garden,1
189,Kufri Adventures,1
189,Kufri Fun World,1
189,Kufri Zoo,1
189,Snow Point,1
190,Haripur Fort,1
190,Jawali Fort,1
190,Kangra Fort,1
190,Kotla Park,1
190,Lodhar Garh Fort,1
191,"Maa Shoolini Temple, Solan",1
191,Mohan Park,1
191,Mohan Shakti Heritage Park,1
191,Mohan Shakti National Heritage Park,1
191,Shiva Temple,1
192,Bhagwan Jagannath Temple,1
192,Katasan Devi Temple,1
192,Miyan Mandir,1
192,Pakka Tank,1
192,Ranital temple,1
193,Jai Maa Tara Devi Mandir,1
193,Mata Hateshwari Temple,1
193,Sankat Mochan Hanuman Temple,1
193,Tara Devi Temple,1
193,Vaishno Devi Temple,1
194,0,1
194,"Manki Point, Sanjeevni Hanuman Temple, Kasauli",1
194,SUN RISE SNACKS TEA MAGGI POINT,1
194,Sunset Point,2
195,Kibber,1
195,"Kibber Village, Lahaul",1
195,Kibber Wildlife Sanctuary,1
195,Kibber village,1
195,Spiti Valley,1
196,Ghared waterfall,1
196,Panchpula waterfall,1
196,Rahala Waterfalls,1
196,Shared waterfall,1
196,Waterfall,1
197,Baror Parsha Waterfall,1
197,Jogini Falls,1
197,Parsha waterfall,1
197,Rahala Waterfalls,1
197,Water Falls Gulaba,1
198,Chail Sanctuary,1
198,Churdhar Mahadev Temple,1
198,Churdhar Peak,1
198,Churdhar Trek,1
198,Shirgul Maharaj Temple ChurDhar,1
199,Bhimakali Temple,1
199,Ma Bhimakali Trust Guest House,1
199,Park,1
199,Sarahan,1
199,Shiv Temple,1
200,0,1
200,Panthghati view point,1
200,Shimla Tourist,1
200,Tara Devi Temple,1
200,View Gallery Shimla,1
201,0,1
201,Bhagsu Naag Temple,1
201,Gupteshwar Mahadev,1
201,Kalachakra temple,1
201,Shiva Temple,1
202,Solang Valley,1
202,Solang Valley Adventure Hub,1
202,Solang Valley Resorts,1
202,Solang Valley Ropeway Top,1
202,Solang Valley Sports Center,1
203,Dal lake Mcleodganj,1
203,Kalachakra temple,1
203,Laka Glacier,1
203,Mcloedganj Skyway Ropeway,1
203,🏡,1
204,Churdhar Mahadev Temple,1
204,Churdhar Peak,1
204,Churdhar Wildlife Sanctuary,1
204,Nohradhar Adventure Camps By Churdhar Tourism,1
204,Shirgul Maharaj Temple ChurDhar,1
205,Chous waterfall,1
205,Jogini Falls,1
205,Parsha waterfall,1
205,Rahala Waterfalls,1
205,Sajla Waterfall,1
206,Chail Sanctuary,1
206,Forest Area,1
206,Himalayan Bird Park,1
206,Himalayan Nature Park Kufri,1
206,Shimla Water Catchment Wildlife Sanctuary,1
207,Chhoie Waterfall,1
207,Khudi Jal Temple,1
207,Shringa Rishi Temple,1
207,Sringarishi Temple,1
207,Vishnu Temple,1
208,0,1
208,Parashar Rishi Temple,1
208,Prashar Lake Camping And Trekking,1
208,Prashar The Lake Camp Sight,1
208,Prashar lake Kishna camp,1
209,0,1
209,Lahesh Waterfall,1
209,Laka Glacier,1
209,Shephard's Cave,1
209,Thatharana Trek,1
210,Ancient Chortens,1
210,Nako - Buddhist Temple,1
210,Nako Monastery Parking,1
210,Nako Village,1
210,Sacred lake,1
211,0,1
211,Electric Valley,1
211,Shiv Mandir,1
211,bijli mahadev,1
211,थर्कू मंदिर,1
212,0,1
212,Dalhousie Cantonment Forest,1
212,Forest Rest House,1
212,Kalatop Adventure Activities,1
212,Kalatop Wildlife Sanctuary,1
213,Army Heritage Museum,1
213,Baba Bhalku Rail Museum,1
213,Himachal State Museum,1
213,Shimla Tourist,1
213,State musium,1
214,Chamba view point,1
214,Mai Ka Baag,1
214,Museum Park,1
214,Pankaj,1
214,Shri Hari Rai Temple,1
215,Dalai Lama temple / Office of H.H. the Dalai Lama,1
215,Dip Tse Chok Ling,1
215,Kalachakra Tibetan Temple,1
215,Namgyal Monastery,1
215,Tsuglagkhang Complex Dalai Lama Temple,1
216,Chadwick Falls,1
216,Chail Sanctuary,1
216,Hawa Ghar,1
216,Himalayan Bird Park,1
216,Shimla Reserve Forest Sanctuary,1
217,"Neugal Khad Bridge, Palampur",1
217,Palampur,1
217,Saurabh Van Vihar Bridge,1
217,Saurabh Van vihar parking,1
217,Subhash Park,1
218,Chail Sanctuary,1
218,Kali Tibba Resort Chail,1
218,Mahakali Mandir,1
218,Sidh Baba Ka Mandir,1
218,Stoned Kumbh Shiv Temple,1
219,Army Heritage Museum,1
219,Gorton Castle,1
219,"Kali Bari Temple, Shimla",1
219,Rani Jhansi Park,1
219,Rothney Castle,1
220,Ancient Tangyud Monastery,1
220,"Demul - Komic Road, Himachal Pradesh",1
220,Komic Monastery,1
220,"WingZ Photo Spot, Komic Village, Himachal Pradesh",1
220,Worlds highest restaurant,1
221,"BHAKRA DAM , Bachretoo Fort and Gobind Sagar view point 8 Kotdhar Region",1
221,Baba Bharthari Mandir Bhakra Dam,1
221,Boat Station Bhakra,1
221,Nangal Dam,1
221,"View Point, Bhakra Dam",1
222,Jagdamba Temple,1
222,Khajjiar Adventure Activities,1
222,Khajjiar Lake खजियार झील,1
222,Khajjiar Mini Switzerland,1
222,"Lord Shiva Statue, Khajjiar",1
223,Assan Barrage Bird Sanctuary,1
223,Kalesar Wild Life Sanctuary,1
223,Sara Kaila,1
223,Sher Jung National Park (Simbalbara),1
223,Wildlife Park,1
224,Bachhretu Fort,1
224,Kangra Fort,1
224,Solahsingi Temple,1
224,The Sujanpur Tira fort,1
224,The way of Sola singi fort,1
225,Aadi Himani Chamunda Devi temple,1
225,Chamunda Devi,1
225,Chamunda Devi Temple,1
225,Chamunda tenple,1
225,Mata Jawala Ji Temple Shaktipeeth,1
226,Adventure Resorts,1
226,Kufri Adventure Park,1
226,Kufri Adventures,1
226,Kufri Zoo,1
226,Nagsons Amusement Park Hip Hip Hurray,1
227,0,1
227,Barshangharh Waterfall,1
227,Chehni Kothi,1
227,Chhoie Waterfall Tirthan Valley,1
227,Jibhi Waterfall,1
228,BOATING CHAMERA LAKE DALHOUSIE,1
228,"Boating point, chameera lake, taleru",1
228,Chamera Dam &. Reservior,1
228,Chamera Lake view point,1
228,Dalhousie Boating Point,1
229,Basolda rd,1
229,Bhali Lake,1
229,Ghera Village,1
229,"Khabru Waterfall, Boh",1
229,kabroo lake voh darini,1
230,KASAULI (queen of hills),1
230,"Manki Point, Sanjeevni Hanuman Temple, Kasauli",1
230,SUN RISE SNACKS TEA MAGGI POINT,1
230,Sunset Point,1
230,Sunset view point on Gilbert trail,1
231,Hawa Ghar,1
231,Himachal State Museum,1
231,Himalayan Bird Park,1
231,"Ridge, Shimla",1
231,View Point,1
232,0,1
232,Hanuman Mandir Shimla,1
232,Jakhu Ropeway Shimla,1
232,Mata Hateshwari Temple,1
232,Sankat Mochan Hanuman Temple,1
233,0,2
233,Himalayan magic camping Malana,1
233,Malana Magic Valley Trek (magic malana),1
233,"Negi's Waichin Camps, Magic Valley Malana",1
234,Dugoh Village Waterfall,1
234,Ganji Pahari trekking camping Dalhousie,1
234,Hadsar Waterfall,1
234,The hideout cafe Dalhousie,1
234,Waterfall,1
235,Castel Naggar Manali,1
235,"Naggar Castle & Hotel Naggar Castle, Himachal Pradesh",1
235,Naggar Castle Cozy Deluxe Room,1
235,Naggar village,1
235,Sunny,1
236,Barara village,1
236,NAWAR,1
236,PABBAR RIVER,1
236,Pabbar river,1
236,Pandar village,1
237,0,1
237,"Archaeological Site Museum, Kangra Fort || पुरातत्व संग्रहालय, काँगड़ा दुर्ग",1
237,Kangra Bridge,1
237,Kotla Fort,1
237,Solasingi Fort,1
238,Ghatotkach Tree Temple,1
238,Hadimba Himachal Park,1
238,Shiv Temple,1
238,Vashishtha Temple,1
238,Whiteland holidays,1
239,Fustirang Bhaba Valley,1
239,Khirganga National Park,1
239,Pin Valley National Park Gate,1
239,Pin valley view,1
239,Spiti Valley,1
240,Bijakasha waterfall,1
240,Chitradhara Waterfall Tandapal,1
240,Tirathgarh Waterfall,1
240,Tirtha,1
240,nature trail chitrakot,1
241,Chitradhara Waterfall Tandapal,1
241,Chitrakote Waterfalls,1
241,Shivganga waterfall,1
241,Tamdaghumar Waterfall Jagdalpur,1
241,Teerathgarh Waterfalls,1
242,Old Shiv Mandir Near Tandula Dam,1
242,Tandula Lake View Point Borid,1
242,Tandula River Bridge,1
242,Tandula dam,1
242,Tandula lack,1
243,0,1
243,Kuleshwar Mahadev,1
243,Laxman Jhula Rajim,1
243,Shri LaxmiNarayan Mandir,1
243,Triveni Sangam rajim,1
244,Baudh Vihar,1
244,Bhilai tour and travels,1
244,Jagannath Temple,1
244,Jubilee Park,1
244,"Maitri Bagh Zoo, bhilai, Chattisgarh",1
245,Chingra Pagar Waterfall,1
245,Ghatarani Waterfall,1
245,Jamahi Reservoir,1
245,Jharjhara Mata Waterfall,1
245,Shidheshwari Mandir Gufa,1
246,Crocodile Park,1
246,Crocodile park second gate,1
246,Karranala Reservoir & Wetland,1
246,Kotmi Sonar Park,1
246,सौर ऊर्जा पार्क कोटमी सुनार,1
247,CCI Khadan,1
247,Malhar Dam (Lilagar River),1
247,Saga Hills,1
247,कर्रानाला बाँध,1
247,लीलागार नदी डैम देवगांव,1
248,0,1
248,Deur Mandir,1
248,Maa Didneshwari devi temple Malhar,1
248,Malhar Fort,1
248,Malhar Main Temple,1
249,Amlidih Marine Drive,1
249,Marine Drive Choupati,1
249,Marine Drive Square,1
249,Marine drive,1
249,marine drive,1
250,Gavanga waterfall,1
250,Ghaghi Tikra,1
250,RAM talab,1
250,Rani mada gufa,1
250,Sitabengra & Jogimara Caves,1
251,Chilphi Ghati,1
251,Chilpi Range,1
251,Government Rest House Chilfi,1
251,Pidhaghat Watch Tower,1
251,Sarodha Dadar Watch Tower,1
252,Chitwa Gundra,1
252,Manjingarh Hill,1
252,Selfie Point of Markatola Valley,1
252,गौठान Salhebhat,1
252,महानदी पुल (ब्रिज) चारामा।,1
253,Laxman Jhula Rajim,1
253,Rajiv Lochan Temple,1
253,Shiv Mandir,1
253,Shri Pateshwar Mahadev Mandir,1
253,Triveni Sangam rajim,1
254,Mahanadi Bridge,1
254,Mahanadi Old Bridge,1
254,Mahanadi River Bridge,1
254,The longest bridge in Chhattisgarh.,1
254,सरिया महानदी पुल,1
255,Ancient Fort,1
255,Kankan kua,1
255,Killa ground,1
255,Malhar Fort,1
255,Ratanpur Fort,1
256,Hatkeshwar Mahadev Raipur,1
256,Maa Banjari Mandir,2
256,Ram Temple,1
256,Shree Banjari Mata Mandir,1
257,0,1
257,Shri Shiv Mandir,1
257,Somanath Temple (Shiv Temple),1
257,Somnath Temple Boating point (Shivnath-kharun Sangam),1
257,Somnath Temple Dham Kiritpur,1
258,Devsagar Pond,1
258,Guru Ghasidas Mandir Diggi,1
258,Jogi deep Mandir,1
258,Madku Dweep (MANDUKYA SAGE),1
258,R.k P.,1
259,Barambaba Mandir,1
259,Bhimba Talab,1
259,Mahamaya Maa Temple,1
259,Vishnu Bhagwan Temple,1
259,भीमा चौपाटी,1
260,Bandhwa Para Talab,1
260,Dabri,1
260,Dipu Para Lake,1
260,River View,1
260,Wonder World,1
261,0,1
261,Eco camp Kodar,1
261,Mudhena dam mahasamund,1
261,Samoda Dam,1
261,"Van Chetna Kendra, Kodar",1
262,"Aama, Talab, Devpuri, Raipur",1
262,Gyan talab,1
262,Sendh Lake,1
262,Teli Talab Chowk Nimora,1
262,पुष्पराज प्रजापति,1
263,0,1
263,Jungle Safari,1
263,Jungle Safari Lake,1
263,Jungle safari,1
263,Nandan Van Zoo,1
264,Khutaghat Dam,1
264,"Khutaghat Dam Ratanpur, Bilaspur",1
264,Khutaghat Hill top view,1
264,Shiv mandir khuta ghat,1
264,शिव मंदिर,1
265,Jaistambh chok,1
265,Kothikharra,1
265,Piknic Point Hasde V Nadi Kothi Kharra,1
265,दुमुहानी पिकनिक स्पॉट,1
265,‌कोसगाई दाई मंदिर,1
266,"A.R.T. Wall, New Raipur",1
266,Energy Park(Urja park),1
266,Mahant Ghasidas Memorial Museum,1
266,Purkhouti Muktangan,1
266,Swami Vivekanand Sarovar (Budha Talab),1
267,0,1
267,Jhojha waterfall,1
267,Jhora Ghat,1
267,Khetar Picnic Spot,1
267,Picnic spot mahora,1
268,Bagaikonha Waterfall,1
268,Jharjhara Nala Waterfall,1
268,Khadkhadia Naala Waterfall,1
268,Pingal Waterfall,1
268,खरखरा डैम,1
269,Gauthan ghuteli,1
269,Ghanesh Garden,1
269,नागखोला जलाशय सेमरिया,1
269,लोकनाथ साव बजरंग अखाड़ा,1
269,हमर गांव हमर गौठान.ग्राम कुंआ,1
270,Garden,1
270,"Ghadi chowk kanker, chhattisgarh घड़ी चौक कांकेर, छत्तीसगढ़",1
270,Marine Drive Kanker,1
270,National Flag - Deewan Talab Kanker,1
270,छुरी पगार गुफा,1
271,Energy Park(Urja park),1
271,Fundhar Talab ( #Fundhar ),1
271,Gandhi Udyan Park,1
271,"Gandhi Udyan, Raipur",1
271,Swami Vivekanand Sarovar (Budha Talab),1
272,Aura pani jalashaya,1
272,Aurapani waterfall,1
272,काँशिपानी जल प्रपात औरापानी मझगांव,1
272,झरझरा झरना नागखोला सेमरिया,1
272,सौराबांधा करगी कलां,1
273,0,2
273,Laxman Temple,1
273,Surang Tila,1
273,sirpur temple,1
274,Banjari Mata Mandir,1
274,Hatkeshwar Mahadev Raipur,1
274,National Flag- Telibanda Talab Raipur,1
274,Secret place...,1
274,Telibandha Garden,1
275,Gayatri Mandir,1
275,Jagannath Temple,1
275,Lord Shiv Temple,1
275,Shri Killa Mandir,1
275,Thanod Picnic Spot,1
276,Bewartola Dam,1
276,Kalisarar Dam by Ankit Sahare,1
276,Madiyan dam,1
276,Matekata Anicut Dam,1
276,Sirpur Dam and Spillway,1
277,Anhaar Waterfall,1
277,Gangpur Waterfall,1
277,Gharonda Falls,1
277,Mandaghat waterfall,1
277,Rani Dahra Water Fall,1
278,Banjari Mata Mandir,1
278,Best place,1
278,Hatkeshwar Mahadev Raipur,1
278,Ram Mandir,1
278,Shree Ram Mandir,1
279,Gangrel Dam,1
279,Ganrel dam at dhamtari cg,1
279,Madamsilli dam,1
279,Old Pickup Weir Rudri,1
279,Rudri Garden,1
280,BADAL PANI WATERFALL KAWARDHA,1
280,Badal pani waterfall,1
280,Bhole Waterfall,1
280,Chilphi Ghati,1
280,Rani Dahra Water Fall,1
281,Children Park,1
281,Dashak Prateek Park,1
281,"Jubilee Park,Balco",1
281,Nehru Park,1
281,STOP DAM,1
282,"Fish Point, Mainpat",1
282,Jaljali Mainpat,1
282,Parpatiya Sunset point,1
282,Tiger Point ( Mainpat ),1
282,UltaPani Bisarpani,1
283,Chhind Talab Gariaband,1
283,Chingra Pagar Waterfall,1
283,Devdhara Waterfall,1
283,I Love Gariyaband,1
283,Maroda Reservoir,1
284,Barnavapara private resort,1
284,Barnawapara Forest Range,1
284,Barnawapara Wildlife Sanctuary Resort,1
284,Barnawapara Wildlife Sanctuary safari,1
284,"Paryatak Gram Resort, Barnawapara Wildlife Sanctuary",1
285,Chhattisgarh Masihi Mela,2
285,Madku Dweep,1
285,Madku small island,1
285,Shree Harihar kshetra kedar madku dweep,1
286,Amritdhara Waterfall,1
286,Karmghongha Waterfall,1
286,Korea Palace,1
286,Koriya bloggers waterfall,1
286,Samundai Waterfall,1
287,0,1
287,Honhed waterfall,1
287,Kuyemari Waterfall,1
287,Malajkudum Waterfall,1
287,Raksha hada mini waterfall Antagarh,1
288,Birpara (Palace Road) Sarangarh,1
288,"Samlai Devi Mandir Sarangarh, Hirakhand",1
288,Shankar Bhagawan,1
288,Shastri Garden,1
288,जिला सारंगढ़,1
289,Abs galaxy view point,1
289,Khallari Mata Hill,1
289,Khallari Mata Mandir,1
289,Kodar Dam,1
289,Reservoir View Tower,1
290,0,1
290,Battisa Temple,1
290,Ganesh Temple Barsur,1
290,आठ खम्भा मंदिर,1
290,गन मन तराई,1
291,Dondro Picnic Spot,1
291,Doomardih Picnic Spot,1
291,Dumardih Picnic Spot,1
291,Khetar Picnic Spot,1
291,Parsakhola Picnic Spot,1
292,Budheshwar Mahadev Mandir,1
292,Mahadev Ghat Temple,1
292,Mahadev ghat garden,1
292,Ram Temple,1
292,Shiv Mandir Raipur,1
293,Aurapani waterfall,1
293,Bagbuda waterfall,1
293,CHANDANI WATERFALL,1
293,Jhojha waterfall basti,1
293,Kendai Fall,1
294,Bilaspur kanan pendari park,1
294,Dipu Para Lake,1
294,Rashtra Kavi Mathili Saran Gupt Udhyan,1
294,Vikas chashma,1
294,Wonder World,1
295,Bal Vachnalaya And Udyan,1
295,Energy Park(Urja park),1
295,Gandhi Udyan Park,1
295,New place,1
295,Swami Vivekanand Sarovar (Budha Talab),1
296,Energy Park(Urja park),1
296,Gandhi Udyan Park,1
296,Katora Talab Park,1
296,National Flag- Telibanda Talab Raipur,1
296,Rajiv Gandhi Smriti Van,1
297,BHOTHALI WATERFALL,1
297,Chuna gota waterfall,1
297,Kharkhara Waterfall,1
297,Nathela Waterfall,1
297,Sitepala waterfall,1
298,Gahandar waterfall,1
298,Ghatarani Waterfall,1
298,Jharjhara Mata Waterfall,1
298,Sindurkhol waterfall सिंदूरखोल वॉटरफॉल,1
298,गजपल्ला जलप्रपात gajpalla waterfall,1
299,Damau Dhara Water Fall,1
299,"Deo Dhara Waterfalls, Near Sangurha",1
299,Gudhwa Waterfall,1
299,Jhorjhora waterfall,1
299,Nagarda Waterfall,1
300,Laxman Temple,1
300,Sirpur Stupa,1
300,Surang Temple,1
300,Teevardev buddhist monastery,1
300,sirpur temple,1
301,0,1
301,Sitanadi Forest Office,1
301,Udanti-Sitanadi Tiger Reserve,1
301,राष्ट्रपति राष्ट्रीय उद्यान धमतरी,1
301,शरभंग आश्रम,1
302,Atal Rock Garden,1
302,Bargarh waterfall,1
302,Bottalda Falls,1
302,Damau Dhara Water Fall,1
302,Madosilli Waterfall,1
303,Akuri Nala waterfall,1
303,Ankuri Nala Waterfall,1
303,Durghata waterfalls,1
303,Lafri,1
303,Rsaganda view point,1
304,Devdhara Waterfall,1
304,Gautam Rishi Ashram,1
304,Gautam Rishi Trek Sitanadi Tiger Reserve,1
304,Sitanadi Wildlife Sanctuary,1
304,राष्ट्रपति राष्ट्रीय उद्यान धमतरी,1
305,Bal Vachnalaya And Udyan,1
305,Energy Park(Urja park),1
305,Gandhi Udyan Park,1
305,"Gandhi Udyan, Raipur",1
305,Purkhouti Muktangan,1
306,Deopandum Waterfall,1
306,Ghotiya Waterfall (Patharri),1
306,Kanjeli Waterfall,1
306,Siyadevi Naragaon Hidden Waterfall,1
306,Siyadevi Temple,1
307,Ghumar Waterfall,1
307,Honhed waterfall,1
307,Keshkal Valley,1
307,Malajkudum Waterfall,1
307,Sandy waterfall,1
308,DKNS Memorial Geological Museum,1
308,Gandhi Udyan Park,1
308,"Gandhi Udyan, Raipur",1
308,Mahant Ghasidas Memorial Museum,1
308,Way to Vigyan Kendra,1
309,Damau Dhara Water Fall,1
309,"Deo Dhara Waterfalls, Near Sangurha",1
309,Gudhwa Waterfall,1
309,Jhorjhora waterfall,1
309,Songurha Waterfall sakti C.G.,1
310,Banjari Mata Mandir,1
310,Hatkeshwar Mahadev Raipur,1
310,Mahant Ghasidas Memorial Museum,1
310,Swami Vivekanand Sarovar (Budha Talab),1
310,Yunus Art Gallery,1
311,Aamajhariya waterfall kasdol,1
311,Kosam-Bir waterfall (Mahanadi main canal),1
311,Paasid Reservoir,1
311,Siddhkhol Waterfall,1
311,"धुसकुंड झरना, सिरपुर",1
312,Bhatagaon Bird Watching Point,1
312,Gandhi Udyan Park,1
312,"Nandanvan Jungle Safari, Nava Raipur",1
312,Ticket Counter Nandan Van Zoo,1
312,नंदन वन रायपुर,1
313,Charre Marre Water Fall,1
313,Girgoli waterfall,1
313,Honhed waterfall,1
313,Kuyemari Waterfall,1
313,Sandy waterfall,1
314,Siyadevi Naragaon Hidden Waterfall,1
314,Siyadevi Waterfall,1
314,Siyadevi mandir naragaon,1
314,Siyadevi naragaon balod,1
314,सियादेवी झरना,1
315,BHOTHALI WATERFALL,1
315,Baital Rani Temple,1
315,Dam,1
315,Nahtela mandir ghoghre,1
315,Nathela Waterfall,1
316,Energy Park(Urja park),1
316,"Gandhi Udyan, Raipur",1
316,Mahant Ghasidas Memorial Museum,1
316,Mahaveer Udyan,1
316,Rajiv Gandhi Smriti Van,1
317,Baudh Vihar,1
317,Children's Play ground,1
317,I Love Bhilai,1
317,M j,1
317,Musical Fountain,1
318,Kanger Dhara,1
318,Kanger Valley (Ghati) National Park,1
318,Kanger Valley National Park,1
318,Kanger national park,1
318,Kotumsar Cave,1
319,Bhalu diggi watter Fall,1
319,Botaldhara Waterfall,1
319,Kurund Waterfall (Nagdhara Waterfall),1
319,Ranidhara Gariyaband,1
319,Udanti-Sitanadi Tiger Reserve,1
320,Baghmara Water fall,1
320,Churi Waterfall,1
320,Dangari Waterfall,1
320,Gufa waterfall,1
320,Gullu Waterfall,1
321,Devendra Nagar Sector2 Park,1
321,Gandhi Udyan Park,1
321,"Gandhi Udyan, Raipur",1
321,National Flag- Telibanda Talab Raipur,1
321,Swami Vivekanand Sarovar (Budha Talab),1
322,Kendai Fall,1
322,Nagarda Waterfall,1
322,Nakiya Waterfalls,1
322,Putka-Devpahari Range,1
322,Rani Jharna waterfall,1
323,Badal pani waterfall,1
323,Bhoramdev Temple,1
323,CHHERKI MAHAL,1
323,Mandaghat waterfall,1
323,पैलेस कवर्धा,1
324,Chingra Pagar Waterfall,1
324,Gahandar waterfall,1
324,Jharjhara Mata Waterfall,1
324,Shri Ghatarani Mandir,1
324,गजपल्ला जलप्रपात gajpalla waterfall,1
325,Hasdeo Bango Dam,1
325,Kendai Fall,1
325,Kendai waterfall,1
325,Kesla Picnic Spot Balco,1
325,MM friends Island,1
326,Chhattisgarh Regional Science Centre,1
326,Gandhi Udyan Park,1
326,"Gandhi Udyan, Raipur",1
