place_id,destination_id,name,category,latitude,longitude,rating,price,opening_time,closing_time
plc-00228,55,Borra Caves Araku Valley Viewpoint #4,Viewpoint,18.247756,83.106043,4.4,0.0,08:00,18:30
plc-00229,55,Borra Caves Araku Valley Local Cafe #5,Local Cafe,18.316206,83.165554,4.4,0.0,08:00,18:30
plc-00230,56,Lambasingi Craft Cluster #1,Craft Cluster,17.748735,82.543477,4.8,50.0,08:00,18:30
plc-00231,56,Lambasingi Viewpoint #2,Viewpoint,17.824255,82.574073,4.1,100.0,08:00,18:30
plc-00232,56,Lambasingi Craft Cluster #3,Craft Cluster,17.705721,82.621122,4.9,0.0,08:00,18:30
plc-00233,56,Lambasingi Historic Gate #4,Historic Gate,17.944192,82.374364,4.4,250.0,08:00,18:30
plc-00234,57,Maredumilli Temple #1,Temple,17.606942,81.61088,4.7,0.0,08:00,18:30
plc-00235,57,Maredumilli Local Cafe #2,Local Cafe,17.693462,81.572569,4.7,250.0,08:00,18:30
plc-00236,57,Maredumilli Craft Cluster #3,Craft Cluster,17.703852,81.66361,3.9,0.0,08:00,18:30
plc-00237,57,Maredumilli Viewpoint #4,Viewpoint,17.491337,81.654615,4.7,0.0,08:00,18:30
plc-00238,57,Maredumilli Historic Gate #5,Historic Gate,17.632146,81.794706,4.9,0.0,08:00,18:30
plc-00239,58,Papikondalu Hills & Godavari River Cruise Historic Gate #1,Historic Gate,17.624501,81.598421,4.2,0.0,08:00,18:30
plc-00240,58,Papikondalu Hills & Godavari River Cruise Waterfall Point #2,Waterfall Point,17.613443,81.478233,4.0,0.0,08:00,18:30
plc-00241,58,Papikondalu Hills & Godavari River Cruise Historic Gate #3,Historic Gate,17.49705,81.60606,4.5,50.0,08:00,18:30
plc-00242,58,Papikondalu Hills & Godavari River Cruise Historic Gate #4,Historic Gate,17.406925,81.491296,4.2,100.0,08:00,18:30
plc-00243,58,Papikondalu Hills & Godavari River Cruise Temple #5,Temple,17.537586,81.66419,3.9,50.0,08:00,18:30
plc-00244,59,Horsley Hills Historic Gate #1,Historic Gate,13.711744,78.420543,4.0,100.0,08:00,18:30
plc-00245,59,Horsley Hills Historic Gate #2,Historic Gate,13.604236,78.319165,4.5,250.0,08:00,18:30
plc-00246,59,Horsley Hills Waterfall Point #3,Waterfall Point,13.642115,78.436771,4.0,100.0,08:00,18:30
plc-00247,59,Horsley Hills Local Cafe #4,Local Cafe,13.6046,78.425998,4.0,500.0,08:00,18:30
plc-00248,60,Coringa Wildlife Sanctuary Viewpoint #1,Viewpoint,16.782207,82.317061,4.4,250.0,08:00,18:30
plc-00249,60,Coringa Wildlife Sanctuary Local Cafe #2,Local Cafe,16.804354,82.262281,4.3,50.0,08:00,18:30
plc-00250,60,Coringa Wildlife Sanctuary Viewpoint #3,Viewpoint,16.834779,82.379584,4.6,250.0,08:00,18:30
plc-00251,60,Coringa Wildlife Sanctuary Viewpoint #4,Viewpoint,16.868999,82.243553,4.8,0.0,08:00,18:30
plc-00252,60,Coringa Wildlife Sanctuary Local Cafe #5,Local Cafe,16.901809,82.305998,4.2,50.0,08:00,18:30
plc-00253,61,Hope Island Temple #1,Temple,16.894484,82.342999,4.1,50.0,08:00,18:30
plc-00254,61,Hope Island Viewpoint #2,Viewpoint,16.82599,82.273416,4.1,50.0,08:00,18:30
plc-00255,61,Hope Island Temple #3,Temple,16.855256,82.284426,4.6,100.0,08:00,18:30
plc-00256,61,Hope Island Local Cafe #4,Local Cafe,16.864837,82.485465,4.5,50.0,08:00,18:30
plc-00257,61,Hope Island Waterfall Point #5,Waterfall Point,16.976628,82.271051,4.1,100.0,08:00,18:30
plc-00258,62,Orvakal Rock Garden Temple #1,Temple,15.639356,78.188501,4.2,100.0,08:00,18:30
plc-00259,62,Orvakal Rock Garden Local Cafe #2,Local Cafe,15.609494,78.23957,4.1,0.0,08:00,18:30
plc-00260,62,Orvakal Rock Garden Local Cafe #3,Local Cafe,15.619731,78.18757,4.1,100.0,08:00,18:30
plc-00261,63,Belum Caves Historic Gate #1,Historic Gate,15.066426,78.161026,4.1,0.0,08:00,18:30
plc-00262,63,Belum Caves Historic Gate #2,Historic Gate,14.997949,78.189062,4.3,250.0,08:00,18:30
plc-00263,63,Belum Caves Waterfall Point #3,Waterfall Point,14.953659,78.256849,4.5,50.0,08:00,18:30
plc-00264,64,Mallikarjuna Swamy Temple Srisailam Local Cafe #1,Local Cafe,16.10588,78.816174,4.6,0.0,08:00,18:30
plc-00265,64,Mallikarjuna Swamy Temple Srisailam Waterfall Point #2,Waterfall Point,16.190457,78.977857,4.4,100.0,08:00,18:30
plc-00266,64,Mallikarjuna Swamy Temple Srisailam Viewpoint #3,Viewpoint,16.020307,78.851349,4.2,0.0,08:00,18:30
plc-00267,64,Mallikarjuna Swamy Temple Srisailam Waterfall Point #4,Waterfall Point,15.961028,78.726454,4.5,0.0,08:00,18:30
plc-00268,64,Mallikarjuna Swamy Temple Srisailam Viewpoint #5,Viewpoint,15.93373,78.78515,4.5,0.0,08:00,18:30
plc-00269,65,Nallamala Forest (Nagarjunsagar-Srisailam Tiger Reserve) Viewpoint #1,Viewpoint,16.140066,78.530648,3.9,50.0,08:00,18:30
plc-00270,65,Nallamala Forest (Nagarjunsagar-Srisailam Tiger Reserve) Local Cafe #2,Local Cafe,16.123285,78.453455,4.2,50.0,08:00,18:30
plc-00271,65,Nallamala Forest (Nagarjunsagar-Srisailam Tiger Reserve) Temple #3,Temple,16.132863,78.513006,4.7,50.0,08:00,18:30
plc-00272,65,Nallamala Forest (Nagarjunsagar-Srisailam Tiger Reserve) Viewpoint #4,Viewpoint,15.986203,78.535221,3.8,100.0,08:00,18:30
plc-00273,66,Srisailam Dam and Reservoir Waterfall Point #1,Waterfall Point,16.056754,79.026716,4.4,0.0,08:00,18:30
plc-00274,66,Srisailam Dam and Reservoir Local Cafe #2,Local Cafe,16.108852,78.872546,4.8,100.0,08:00,18:30
plc-00275,66,Srisailam Dam and Reservoir Local Cafe #3,Local Cafe,15.961979,78.821075,4.2,0.0,08:00,18:30
plc-00276,66,Srisailam Dam and Reservoir Historic Gate #4,Historic Gate,16.105428,78.956227,3.8,500.0,08:00,18:30
plc-00277,67,Kondapalli Fort Local Cafe #1,Local Cafe,16.762927,80.408513,4.0,0.0,08:00,18:30
plc-00278,67,Kondapalli Fort Local Cafe #2,Local Cafe,16.657299,80.498828,4.4,0.0,08:00,18:30
plc-00279,67,Kondapalli Fort Historic Gate #3,Historic Gate,16.513287,80.65786,4.4,0.0,08:00,18:30
plc-00280,67,Kondapalli Fort Historic Gate #4,Historic Gate,16.577021,80.530567,4.0,0.0,08:00,18:30
plc-00281,68,Kanaka Durga Temple Vijayawada Waterfall Point #1,Waterfall Point,16.395808,80.759977,4.3,50.0,08:00,18:30
plc-00282,68,Kanaka Durga Temple Vijayawada Historic Gate #2,Historic Gate,16.403072,80.497069,4.7,100.0,08:00,18:30
plc-00283,68,Kanaka Durga Temple Vijayawada Viewpoint #3,Viewpoint,16.438424,80.6765,4.1,0.0,08:00,18:30
plc-00284,69,Lepakshi Veerabhadra Temple & Hanging Pillar Craft Cluster #1,Craft Cluster,13.869971,77.521455,4.3,100.0,08:00,18:30
plc-00285,69,Lepakshi Veerabhadra Temple & Hanging Pillar Craft Cluster #2,Craft Cluster,13.862883,77.546664,4.2,500.0,08:00,18:30
plc-00286,69,Lepakshi Veerabhadra Temple & Hanging Pillar Waterfall Point #3,Waterfall Point,13.8417,77.648937,4.4,250.0,08:00,18:30
plc-00287,69,Lepakshi Veerabhadra Temple & Hanging Pillar Local Cafe #4,Local Cafe,13.732769,77.725206,3.9,0.0,08:00,18:30
plc-00288,69,Lepakshi Veerabhadra Temple & Hanging Pillar Viewpoint #5,Viewpoint,13.80729,77.717854,4.2,0.0,08:00,18:30
plc-00289,70,Talakona Waterfall Viewpoint #1,Viewpoint,13.813029,79.13872,4.5,0.0,08:00,18:30
plc-00290,70,Talakona Waterfall Historic Gate #2,Historic Gate,13.674209,79.233893,4.6,50.0,08:00,18:30
plc-00291,70,Talakona Waterfall Temple #3,Temple,13.846889,79.287517,4.1,50.0,08:00,18:30
plc-00292,70,Talakona Waterfall Waterfall Point #4,Waterfall Point,13.694199,79.169392,4.5,0.0,08:00,18:30
plc-00293,71,INS Kursura Submarine Museum Visakhapatnam Historic Gate #1,Historic Gate,17.85187,83.380571,4.7,50.0,08:00,18:30
plc-00294,71,INS Kursura Submarine Museum Visakhapatnam Historic Gate #2,Historic Gate,17.693047,83.450879,3.8,50.0,08:00,18:30
plc-00295,71,INS Kursura Submarine Museum Visakhapatnam Craft Cluster #3,Craft Cluster,17.746309,83.270479,4.4,100.0,08:00,18:30
plc-00296,71,INS Kursura Submarine Museum Visakhapatnam Historic Gate #4,Historic Gate,17.618251,83.447826,4.3,0.0,08:00,18:30
plc-00297,71,INS Kursura Submarine Museum Visakhapatnam Historic Gate #5,Historic Gate,17.859894,83.315312,4.6,100.0,08:00,18:30
plc-00298,72,Kailasagiri Hill Park Visakhapatnam Waterfall Point #1,Waterfall Point,17.764643,83.340411,4.0,0.0,08:00,18:30
plc-00299,72,Kailasagiri Hill Park Visakhapatnam Waterfall Point #2,Waterfall Point,17.851036,83.278705,4.7,0.0,08:00,18:30
plc-00300,72,Kailasagiri Hill Park Visakhapatnam Temple #3,Temple,17.889683,83.412553,4.8,0.0,08:00,18:30
plc-00301,73,Rushikonda Beach Visakhapatnam Waterfall Point #1,Waterfall Point,17.669754,83.490681,4.1,50.0,08:00,18:30
plc-00302,73,Rushikonda Beach Visakhapatnam Temple #2,Temple,17.775649,83.268835,4.5,0.0,08:00,18:30
plc-00303,73,Rushikonda Beach Visakhapatnam Local Cafe #3,Local Cafe,17.931291,83.449035,4.4,50.0,08:00,18:30
plc-00304,74,Simhachalam Varaha Narasimha Temple Craft Cluster #1,Craft Cluster,17.871322,83.284802,4.3,100.0,08:00,18:30
plc-00305,74,Simhachalam Varaha Narasimha Temple Viewpoint #2,Viewpoint,17.799495,83.103483,4.1,0.0,08:00,18:30
plc-00306,74,Simhachalam Varaha Narasimha Temple Local Cafe #3,Local Cafe,17.902652,83.328601,4.4,0.0,08:00,18:30
plc-00307,74,Simhachalam Varaha Narasimha Temple Viewpoint #4,Viewpoint,17.761681,83.20271,4.6,50.0,08:00,18:30
plc-00308,75,Gandikota Fort (Grand Canyon of India) Viewpoint #1,Viewpoint,14.700749,78.241857,4.6,0.0,08:00,18:30
plc-00309,75,Gandikota Fort (Grand Canyon of India) Craft Cluster #2,Craft Cluster,14.953658,78.413044,4.2,50.0,08:00,18:30
plc-00310,75,Gandikota Fort (Grand Canyon of India) Waterfall Point #3,Waterfall Point,14.680013,78.39549,4.2,50.0,08:00,18:30
plc-00311,76,Tirumala Tirupati Temple Temple #1,Temple,13.476449,79.215468,4.4,50.0,08:00,18:30
plc-00312,76,Tirumala Tirupati Temple Craft Cluster #2,Craft Cluster,13.472039,79.301874,4.9,50.0,08:00,18:30
plc-00313,76,Tirumala Tirupati Temple Craft Cluster #3,Craft Cluster,13.473833,79.122602,4.2,50.0,08:00,18:30
plc-00314,76,Tirumala Tirupati Temple Viewpoint #4,Viewpoint,13.638266,79.150839,4.5,0.0,08:00,18:30
plc-00315,76,Tirumala Tirupati Temple Craft Cluster #5,Craft Cluster,13.597059,79.381726,4.4,0.0,08:00,18:30
plc-00316,77,Srisailam Mallikarjuna Temple Historic Gate #1,Historic Gate,15.356939,80.528816,3.9,500.0,08:00,18:30
plc-00317,77,Srisailam Mallikarjuna Temple Historic Gate #2,Historic Gate,15.372576,80.494641,4.0,50.0,08:00,18:30
plc-00318,77,Srisailam Mallikarjuna Temple Historic Gate #3,Historic Gate,15.366826,80.535071,4.6,50.0,08:00,18:30
plc-00319,77,Srisailam Mallikarjuna Temple Waterfall Point #4,Waterfall Point,15.252762,80.741219,3.9,50.0,08:00,18:30
plc-00320,77,Srisailam Mallikarjuna Temple Historic Gate #5,Historic Gate,15.21705,80.750114,4.5,0.0,08:00,18:30
plc-00321,78,RK Beach Historic Gate #1,Historic Gate,17.715991,83.330184,4.0,100.0,08:00,18:30
plc-00322,78,RK Beach Viewpoint #2,Viewpoint,17.440874,83.340834,4.2,250.0,08:00,18:30
plc-00323,78,RK Beach Waterfall Point #3,Waterfall Point,17.624571,83.302544,4.9,500.0,08:00,18:30
plc-00324,78,RK Beach Craft Cluster #4,Craft Cluster,17.573095,83.134893,4.7,500.0,08:00,18:30
plc-00325,78,RK Beach Viewpoint #5,Viewpoint,17.491081,83.358259,4.7,0.0,08:00,18:30
plc-00326,79,Amaravati Temple #1,Temple,15.498289,80.816188,4.1,0.0,08:00,18:30
plc-00327,79,Amaravati Local Cafe #2,Local Cafe,15.344024,80.711682,4.3,500.0,08:00,18:30
plc-00328,79,Amaravati Waterfall Point #3,Waterfall Point,15.302533,80.742048,4.4,50.0,08:00,18:30
plc-00329,79,Amaravati Historic Gate #4,Historic Gate,15.355357,80.698491,4.2,100.0,08:00,18:30
plc-00330,80,Gandikota Canyon Temple #1,Temple,15.436076,80.653279,4.9,0.0,08:00,18:30
plc-00331,80,Gandikota Canyon Viewpoint #2,Viewpoint,15.527448,80.701173,4.3,100.0,08:00,18:30
plc-00332,80,Gandikota Canyon Viewpoint #3,Viewpoint,15.326682,80.530939,4.5,0.0,08:00,18:30
plc-00333,80,Gandikota Canyon Historic Gate #4,Historic Gate,15.43885,80.462318,4.4,0.0,08:00,18:30
plc-00334,81,Undavalli Caves Craft Cluster #1,Craft Cluster,15.242525,80.575375,4.7,50.0,08:00,18:30
plc-00335,81,Undavalli Caves Historic Gate #2,Historic Gate,15.159843,80.62626,4.0,250.0,08:00,18:30
plc-00336,81,Undavalli Caves Local Cafe #3,Local Cafe,15.294945,80.551604,4.2,100.0,08:00,18:30
plc-00337,81,Undavalli Caves Temple #4,Temple,15.353526,80.471361,4.4,250.0,08:00,18:30
plc-00338,81,Undavalli Caves Waterfall Point #5,Waterfall Point,15.365031,80.608516,4.0,50.0,08:00,18:30
plc-00339,82,Nagarjunakonda Temple #1,Temple,15.198657,80.571046,4.3,100.0,08:00,18:30
plc-00340,82,Nagarjunakonda Viewpoint #2,Viewpoint,15.312698,80.727745,4.7,100.0,08:00,18:30
plc-00341,82,Nagarjunakonda Temple #3,Temple,15.153538,80.748309,4.3,0.0,08:00,18:30
plc-00342,83,Ahobilam Viewpoint #1,Viewpoint,15.054187,78.279717,3.9,50.0,08:00,18:30
plc-00343,83,Ahobilam Waterfall Point #2,Waterfall Point,15.128213,78.036324,4.0,0.0,08:00,18:30
plc-00344,83,Ahobilam Temple #3,Temple,15.224753,78.204003,4.0,500.0,08:00,18:30
plc-00345,83,Ahobilam Waterfall Point #4,Waterfall Point,15.104573,78.078596,3.9,100.0,08:00,18:30
plc-00346,83,Ahobilam Temple #5,Temple,15.047595,78.154497,4.1,0.0,08:00,18:30
plc-00347,84,Simhachalam Temple Viewpoint #1,Viewpoint,17.531224,83.137061,4.7,0.0,08:00,18:30
plc-00348,84,Simhachalam Temple Viewpoint #2,Viewpoint,17.623474,83.091781,3.8,250.0,08:00,18:30
plc-00349,84,Simhachalam Temple Historic Gate #3,Historic Gate,17.562827,83.162119,4.3,50.0,08:00,18:30
plc-00350,85,Konaseema Craft Cluster #1,Craft Cluster,15.418338,80.704325,4.2,0.0,08:00,18:30
plc-00351,85,Konaseema Waterfall Point #2,Waterfall Point,15.463765,80.646817,4.1,0.0,08:00,18:30
plc-00352,85,Konaseema Historic Gate #3,Historic Gate,15.334698,80.704639,4.3,50.0,08:00,18:30
plc-00353,86,Sri Venkateswara National Park Historic Gate #1,Historic Gate,13.527627,79.431512,3.9,250.0,08:00,18:30
plc-00354,86,Sri Venkateswara National Park Viewpoint #2,Viewpoint,13.578592,79.398171,4.4,100.0,08:00,18:30
plc-00355,86,Sri Venkateswara National Park Craft Cluster #3,Craft Cluster,13.562998,79.231165,4.1,50.0,08:00,18:30
plc-00356,86,Sri Venkateswara National Park Temple #4,Temple,13.482527,79.39162,4.1,50.0,08:00,18:30
plc-00357,86,Sri Venkateswara National Park Craft Cluster #5,Craft Cluster,13.602267,79.159721,4.8,0.0,08:00,18:30
plc-00358,87,Kapila Theertham Craft Cluster #1,Craft Cluster,13.514888,79.335354,4.6,0.0,08:00,18:30
plc-00359,87,Kapila Theertham Historic Gate #2,Historic Gate,13.63836,79.33828,4.5,0.0,08:00,18:30
plc-00360,87,Kapila Theertham Temple #3,Temple,13.756292,79.30776,4.4,100.0,08:00,18:30
plc-00361,87,Kapila Theertham Waterfall Point #4,Waterfall Point,13.59101,79.340871,4.5,0.0,08:00,18:30
plc-00362,87,Kapila Theertham Historic Gate #5,Historic Gate,13.487251,79.229709,4.2,0.0,08:00,18:30
plc-00363,88,Akasa Ganga Craft Cluster #1,Craft Cluster,13.697658,79.241615,4.9,0.0,08:00,18:30
plc-00364,88,Akasa Ganga Waterfall Point #2,Waterfall Point,13.674425,79.242304,4.7,250.0,08:00,18:30
plc-00365,88,Akasa Ganga Waterfall Point #3,Waterfall Point,13.734311,79.289266,4.2,0.0,08:00,18:30
plc-00366,88,Akasa Ganga Craft Cluster #4,Craft Cluster,13.686546,79.421263,4.3,500.0,08:00,18:30
plc-00367,88,Akasa Ganga Temple #5,Temple,13.729836,79.485221,4.5,50.0,08:00,18:30
plc-00368,89,Sri Kalahasti Temple Historic Gate #1,Historic Gate,13.542985,79.321681,4.3,50.0,08:00,18:30
plc-00369,89,Sri Kalahasti Temple Local Cafe #2,Local Cafe,13.404465,79.270798,4.0,0.0,08:00,18:30
plc-00370,89,Sri Kalahasti Temple Temple #3,Temple,13.650445,79.221241,3.9,0.0,08:00,18:30
plc-00371,89,Sri Kalahasti Temple Temple #4,Temple,13.467698,79.214602,4.6,100.0,08:00,18:30
plc-00372,90,Kanipakam Vinayaka Temple Temple #1,Temple,15.329098,80.611076,4.4,100.0,08:00,18:30
plc-00373,90,Kanipakam Vinayaka Temple Local Cafe #2,Local Cafe,15.276167,80.74012,4.4,50.0,08:00,18:30
plc-00374,90,Kanipakam Vinayaka Temple Historic Gate #3,Historic Gate,15.223668,80.74301,4.3,250.0,08:00,18:30
plc-00375,90,Kanipakam Vinayaka Temple Waterfall Point #4,Waterfall Point,15.177949,80.52692,4.1,0.0,08:00,18:30
plc-00376,90,Kanipakam Vinayaka Temple Viewpoint #5,Viewpoint,15.150131,80.528677,4.3,0.0,08:00,18:30
plc-00377,91,Arasavalli Sun Temple Viewpoint #1,Viewpoint,15.288462,80.64132,4.8,0.0,08:00,18:30
plc-00378,91,Arasavalli Sun Temple Temple #2,Temple,15.365486,80.730331,3.9,0.0,08:00,18:30
plc-00379,91,Arasavalli Sun Temple Temple #3,Temple,15.468996,80.518545,4.7,100.0,08:00,18:30
plc-00380,91,Arasavalli Sun Temple Historic Gate #4,Historic Gate,15.406588,80.71782,4.9,0.0,08:00,18:30
plc-00381,91,Arasavalli Sun Temple Waterfall Point #5,Waterfall Point,15.297932,80.768943,4.7,0.0,08:00,18:30
plc-00382,92,Mangalagiri Panakala Narasimha Temple Historic Gate #1,Historic Gate,15.237564,80.730731,4.6,50.0,08:00,18:30
plc-00383,92,Mangalagiri Panakala Narasimha Temple Historic Gate #2,Historic Gate,15.440754,80.613938,4.0,50.0,08:00,18:30
plc-00384,92,Mangalagiri Panakala Narasimha Temple Craft Cluster #3,Craft Cluster,15.41936,80.814407,4.0,250.0,08:00,18:30
plc-00385,93,Draksharamam Temple Historic Gate #1,Historic Gate,15.252323,80.68913,4.4,50.0,08:00,18:30
plc-00386,93,Draksharamam Temple Craft Cluster #2,Craft Cluster,15.329809,80.574976,4.1,0.0,08:00,18:30
plc-00387,93,Draksharamam Temple Viewpoint #3,Viewpoint,15.487148,80.534602,3.8,100.0,08:00,18:30
plc-00388,93,Draksharamam Temple Temple #4,Temple,15.445192,80.617984,4.2,250.0,08:00,18:30
plc-00389,94,Antarvedi Temple Craft Cluster #1,Craft Cluster,15.338679,80.637776,4.8,0.0,08:00,18:30
plc-00390,94,Antarvedi Temple Craft Cluster #2,Craft Cluster,15.44835,80.525468,3.9,100.0,08:00,18:30
plc-00391,94,Antarvedi Temple Temple #3,Temple,15.393382,80.55053,4.1,250.0,08:00,18:30
plc-00392,95,Kakinada Beach Temple #1,Temple,16.874436,82.348183,4.4,0.0,08:00,18:30
plc-00393,95,Kakinada Beach Temple #2,Temple,16.893364,82.210266,4.3,500.0,08:00,18:30
plc-00394,95,Kakinada Beach Craft Cluster #3,Craft Cluster,16.744983,82.281711,4.1,50.0,08:00,18:30
plc-00395,95,Kakinada Beach Waterfall Point #4,Waterfall Point,16.682975,82.442145,4.1,50.0,08:00,18:30
plc-00396,95,Kakinada Beach Temple #5,Temple,16.721047,82.439477,4.5,250.0,08:00,18:30
plc-00397,96,Rajahmundry Craft Cluster #1,Craft Cluster,15.237529,80.596872,4.3,100.0,08:00,18:30
plc-00398,96,Rajahmundry Historic Gate #2,Historic Gate,15.220373,80.622748,3.9,50.0,08:00,18:30
plc-00399,96,Rajahmundry Craft Cluster #3,Craft Cluster,15.278185,80.655769,4.7,0.0,08:00,18:30
plc-00400,96,Rajahmundry Waterfall Point #4,Waterfall Point,15.354435,80.750315,4.8,50.0,08:00,18:30
plc-00401,97,Dowleswaram Barrage Local Cafe #1,Local Cafe,15.399466,80.553397,4.0,250.0,08:00,18:30
plc-00402,97,Dowleswaram Barrage Waterfall Point #2,Waterfall Point,15.285029,80.659039,4.0,0.0,08:00,18:30
plc-00403,97,Dowleswaram Barrage Viewpoint #3,Viewpoint,15.192677,80.632665,4.1,0.0,08:00,18:30
plc-00404,97,Dowleswaram Barrage Temple #4,Temple,15.242215,80.671218,4.2,0.0,08:00,18:30
plc-00405,97,Dowleswaram Barrage Temple #5,Temple,15.361518,80.803429,4.0,50.0,08:00,18:30
plc-00406,98,Yaganti Temple Waterfall Point #1,Waterfall Point,15.266262,78.073625,4.1,100.0,08:00,18:30
plc-00407,98,Yaganti Temple Viewpoint #2,Viewpoint,15.142689,78.214301,4.5,100.0,08:00,18:30
plc-00408,98,Yaganti Temple Local Cafe #3,Local Cafe,15.053709,78.030289,4.6,50.0,08:00,18:30
plc-00409,99,Mahanandi Temple Viewpoint #1,Viewpoint,15.115224,78.03601,4.6,50.0,08:00,18:30
plc-00410,99,Mahanandi Temple Waterfall Point #2,Waterfall Point,15.06305,77.98878,3.9,0.0,08:00,18:30
plc-00411,99,Mahanandi Temple Craft Cluster #3,Craft Cluster,15.106228,78.238525,4.9,100.0,08:00,18:30
plc-00412,100,Rollapadu Wildlife Sanctuary Waterfall Point #1,Waterfall Point,15.692574,78.242942,4.2,250.0,08:00,18:30
plc-00413,100,Rollapadu Wildlife Sanctuary Historic Gate #2,Historic Gate,15.64462,78.134932,4.7,0.0,08:00,18:30
plc-00414,100,Rollapadu Wildlife Sanctuary Viewpoint #3,Viewpoint,15.774536,78.050362,4.7,250.0,08:00,18:30
plc-00415,100,Rollapadu Wildlife Sanctuary Viewpoint #4,Viewpoint,15.825677,78.25321,4.1,100.0,08:00,18:30
plc-00416,100,Rollapadu Wildlife Sanctuary Craft Cluster #5,Craft Cluster,15.724146,78.325071,4.2,100.0,08:00,18:30
plc-00417,101,Katiki Waterfalls Viewpoint #1,Viewpoint,18.295479,83.168069,3.8,100.0,08:00,18:30
plc-00418,101,Katiki Waterfalls Craft Cluster #2,Craft Cluster,18.267504,83.039381,4.4,0.0,08:00,18:30
plc-00419,101,Katiki Waterfalls Viewpoint #3,Viewpoint,18.274174,83.021576,3.9,0.0,08:00,18:30
plc-00420,101,Katiki Waterfalls Temple #4,Temple,18.393456,82.990657,3.9,0.0,08:00,18:30
plc-00421,101,Katiki Waterfalls Historic Gate #5,Historic Gate,18.161508,83.169899,4.6,0.0,08:00,18:30
plc-00422,102,Tribal Museum Araku Viewpoint #1,Viewpoint,18.347154,82.886405,3.9,0.0,08:00,18:30
plc-00423,102,Tribal Museum Araku Viewpoint #2,Viewpoint,18.160629,82.912887,4.6,50.0,08:00,18:30
plc-00424,102,Tribal Museum Araku Historic Gate #3,Historic Gate,18.172726,83.059632,4.0,100.0,08:00,18:30
plc-00425,102,Tribal Museum Araku Craft Cluster #4,Craft Cluster,18.373949,83.014871,4.3,500.0,08:00,18:30
plc-00426,102,Tribal Museum Araku Craft Cluster #5,Craft Cluster,18.381554,83.028003,4.9,100.0,08:00,18:30
plc-00427,103,Padmapuram Gardens Viewpoint #1,Viewpoint,15.2508,80.602979,4.2,50.0,08:00,18:30
plc-00428,103,Padmapuram Gardens Local Cafe #2,Local Cafe,15.392863,80.594329,4.5,0.0,08:00,18:30
plc-00429,103,Padmapuram Gardens Temple #3,Temple,15.307957,80.467402,4.1,0.0,08:00,18:30
plc-00430,103,Padmapuram Gardens Craft Cluster #4,Craft Cluster,15.281247,80.529524,4.4,100.0,08:00,18:30
plc-00431,104,Ramakrishna Beach Local Cafe #1,Local Cafe,17.724594,83.365929,4.0,0.0,08:00,18:30
plc-00432,104,Ramakrishna Beach Craft Cluster #2,Craft Cluster,17.576873,83.342522,4.5,100.0,08:00,18:30
plc-00433,104,Ramakrishna Beach Historic Gate #3,Historic Gate,17.632235,83.17323,4.9,50.0,08:00,18:30
plc-00434,104,Ramakrishna Beach Craft Cluster #4,Craft Cluster,17.590055,83.139629,4.7,500.0,08:00,18:30
plc-00435,105,Bavikonda Buddhist Complex Temple #1,Temple,17.555289,83.184544,4.5,50.0,08:00,18:30
plc-00436,105,Bavikonda Buddhist Complex Viewpoint #2,Viewpoint,17.580559,83.400053,3.9,100.0,08:00,18:30
