date,destination_id,temperature,humidity,rainfall,weather_condition,wind_speed,weather_alert
2026-01-15,32,21.9,48.0,10.4,Clear & Pleasant,18.6,0
2026-02-15,32,20.6,49.2,7.7,Clear & Pleasant,12.4,0
2026-03-15,32,25.8,38.4,0.5,Clear & Pleasant,14.5,0
2026-04-15,32,31.3,27.8,0.0,Clear & Pleasant,12.3,0
2026-05-15,32,30.8,39.2,17.8,Clear & Pleasant,7.2,0
2026-06-15,32,32.1,45.2,14.6,Clear & Pleasant,14.8,0
2026-07-15,32,32.5,67.4,183.5,Monsoon Heavy Rain,13.6,0
2026-08-15,32,33.1,87.2,307.4,Monsoon Heavy Rain,9.2,1
2026-09-15,32,31.7,57.8,169.5,Light Showers,16.3,0
2026-10-15,32,24.0,40.4,20.9,Clear & Pleasant,12.0,0
2026-11-15,32,25.4,45.9,22.6,Clear & Pleasant,12.5,0
2026-12-15,32,23.7,47.1,7.7,Clear & Pleasant,8.8,0
2026-01-15,33,22.0,30.9,0.0,Clear & Pleasant,15.7,0
2026-02-15,33,24.3,38.8,5.4,Clear & Pleasant,11.8,0
2026-03-15,33,26.1,42.4,6.8,Clear & Pleasant,7.1,0
2026-04-15,33,25.6,40.7,0.0,Clear & Pleasant,17.1,0
2026-05-15,33,28.8,32.2,2.7,Clear & Pleasant,7.6,0
2026-06-15,33,34.7,52.0,32.8,Clear & Pleasant,13.0,0
2026-07-15,33,34.1,76.3,186.2,Monsoon Heavy Rain,13.1,0
2026-08-15,33,33.3,91.9,313.5,Monsoon Heavy Rain,17.7,1
2026-09-15,33,31.8,74.7,188.2,Monsoon Heavy Rain,18.7,0
2026-10-15,33,26.8,45.1,49.7,Clear & Pleasant,9.9,0
2026-11-15,33,25.8,53.0,40.9,Clear & Pleasant,19.1,0
2026-12-15,33,23.4,37.0,0.0,Clear & Pleasant,6.4,0
2026-01-15,34,21.7,43.9,28.0,Clear & Pleasant,21.7,0
2026-02-15,34,21.0,43.2,15.8,Clear & Pleasant,6.5,0
2026-03-15,34,25.2,36.4,13.5,Clear & Pleasant,12.8,0
2026-04-15,34,28.2,39.8,0.0,Clear & Pleasant,10.7,0
2026-05-15,34,33.3,41.2,5.5,Clear & Pleasant,5.7,0
2026-06-15,34,33.5,53.4,57.9,Light Showers,14.1,0
2026-07-15,34,32.5,62.6,163.4,Light Showers,17.7,0
2026-08-15,34,32.9,95.4,352.6,Monsoon Heavy Rain,21.0,1
2026-09-15,34,32.2,59.3,184.5,Monsoon Heavy Rain,19.3,0
2026-10-15,34,26.8,42.9,47.3,Clear & Pleasant,13.7,0
2026-11-15,34,24.9,50.6,15.6,Clear & Pleasant,17.2,0
2026-12-15,34,24.3,44.9,8.2,Clear & Pleasant,9.4,0
2026-01-15,35,23.4,41.4,0.0,Clear & Pleasant,15.2,0
2026-02-15,35,22.5,38.2,4.2,Clear & Pleasant,12.8,0
2026-03-15,35,25.3,47.8,0.0,Clear & Pleasant,21.7,0
2026-04-15,35,26.2,49.1,1.6,Clear & Pleasant,15.4,0
2026-05-15,35,29.9,43.3,14.5,Clear & Pleasant,17.7,0
2026-06-15,35,31.6,41.9,23.6,Clear & Pleasant,15.8,0
2026-07-15,35,35.6,61.6,203.9,Monsoon Heavy Rain,8.7,0
2026-08-15,35,34.9,85.2,318.4,Monsoon Heavy Rain,18.1,1
2026-09-15,35,31.8,69.8,224.5,Monsoon Heavy Rain,11.0,0
2026-10-15,35,30.3,53.0,31.9,Clear & Pleasant,9.4,0
2026-11-15,35,23.5,44.2,0.0,Clear & Pleasant,8.0,0
2026-12-15,35,23.8,43.1,0.0,Clear & Pleasant,20.2,0
2026-01-15,36,26.2,45.2,25.1,Clear & Pleasant,19.0,0
2026-02-15,36,23.8,45.9,0.0,Clear & Pleasant,20.4,0
2026-03-15,36,24.2,38.6,4.8,Clear & Pleasant,14.9,0
2026-04-15,36,27.6,41.4,2.4,Clear & Pleasant,19.9,0
2026-05-15,36,30.5,42.7,8.8,Clear & Pleasant,10.8,0
2026-06-15,36,32.4,56.6,65.2,Light Showers,19.6,0
2026-07-15,36,35.1,66.0,189.3,Monsoon Heavy Rain,15.5,0
2026-08-15,36,32.6,92.5,319.5,Monsoon Heavy Rain,6.4,1
2026-09-15,36,31.0,64.1,210.5,Monsoon Heavy Rain,8.4,0
2026-10-15,36,28.0,53.5,24.7,Clear & Pleasant,7.5,0
2026-11-15,36,23.0,36.9,0.0,Clear & Pleasant,18.9,0
2026-12-15,36,24.0,43.8,21.0,Clear & Pleasant,15.4,0
2026-01-15,37,21.6,37.1,24.0,Clear & Pleasant,17.6,0
2026-02-15,37,19.4,37.6,0.0,Clear & Pleasant,18.8,0
2026-03-15,37,23.0,38.9,0.0,Clear & Pleasant,19.0,0
2026-04-15,37,27.0,41.9,0.0,Clear & Pleasant,13.0,0
2026-05-15,37,31.4,44.5,22.4,Clear & Pleasant,17.3,0
2026-06-15,37,33.1,41.2,28.3,Clear & Pleasant,19.9,0
2026-07-15,37,33.3,61.3,195.5,Monsoon Heavy Rain,18.2,0
2026-08-15,37,30.1,79.6,316.2,Monsoon Heavy Rain,6.4,1
2026-09-15,37,31.4,56.5,189.0,Monsoon Heavy Rain,9.5,0
2026-10-15,37,28.7,49.1,42.8,Clear & Pleasant,14.6,0
2026-11-15,37,26.4,45.5,0.0,Clear & Pleasant,16.0,0
2026-12-15,37,19.6,41.4,0.0,Clear & Pleasant,10.4,0
2026-01-15,38,21.2,41.1,0.0,Clear & Pleasant,18.4,0
2026-02-15,38,23.2,34.9,5.5,Clear & Pleasant,14.0,0
2026-03-15,38,26.9,39.9,7.6,Clear & Pleasant,15.0,0
2026-04-15,38,25.3,38.3,0.0,Clear & Pleasant,13.6,0
2026-05-15,38,30.7,39.3,0.0,Clear & Pleasant,9.0,0
2026-06-15,38,31.7,44.9,41.5,Clear & Pleasant,20.2,0
2026-07-15,38,35.4,69.1,190.1,Monsoon Heavy Rain,10.7,0
2026-08-15,38,33.0,89.3,350.2,Monsoon Heavy Rain,17.9,1
2026-09-15,38,29.9,60.0,205.7,Monsoon Heavy Rain,19.7,0
2026-10-15,38,28.2,49.0,60.7,Light Showers,21.6,0
2026-11-15,38,25.9,43.0,0.0,Clear & Pleasant,18.7,0
2026-12-15,38,23.9,38.2,0.0,Clear & Pleasant,19.5,0
2026-01-15,39,25.4,40.8,0.0,Clear & Pleasant,19.4,0
2026-02-15,39,21.5,44.5,0.0,Clear & Pleasant,15.0,0
2026-03-15,39,24.0,40.9,22.8,Clear & Pleasant,8.3,0
2026-04-15,39,27.6,39.9,15.4,Clear & Pleasant,18.0,0
2026-05-15,39,33.6,44.3,13.6,Clear & Pleasant,9.7,0
2026-06-15,39,33.9,51.6,57.0,Light Showers,13.8,0
2026-07-15,39,29.6,71.8,194.9,Monsoon Heavy Rain,13.5,0
2026-08-15,39,32.5,93.2,316.1,Monsoon Heavy Rain,18.3,1
2026-09-15,39,29.7,57.9,197.9,Monsoon Heavy Rain,5.4,0
2026-10-15,39,27.0,44.4,58.1,Light Showers,10.2,0
2026-11-15,39,25.7,39.3,11.0,Clear & Pleasant,21.0,0
2026-12-15,39,23.0,38.0,4.5,Clear & Pleasant,18.0,0
2026-01-15,40,20.6,43.4,0.0,Clear & Pleasant,17.3,0
2026-02-15,40,22.6,40.3,0.0,Clear & Pleasant,6.2,0
2026-03-15,40,24.7,34.9,11.6,Clear & Pleasant,12.5,0
2026-04-15,40,27.8,35.5,5.6,Clear & Pleasant,5.3,0
2026-05-15,40,31.4,35.7,2.9,Clear & Pleasant,5.6,0
2026-06-15,40,32.3,32.2,26.3,Clear & Pleasant,6.4,0
2026-07-15,40,34.5,76.2,207.4,Monsoon Heavy Rain,12.0,0
2026-08-15,40,32.7,94.0,319.8,Monsoon Heavy Rain,15.8,1
2026-09-15,40,30.5,62.8,186.7,Monsoon Heavy Rain,7.3,0
2026-10-15,40,30.6,43.6,50.5,Light Showers,16.6,0
2026-11-15,40,26.5,50.0,18.1,Clear & Pleasant,17.5,0
2026-12-15,40,22.3,38.2,7.6,Clear & Pleasant,19.3,0
2026-01-15,41,22.0,41.2,0.0,Clear & Pleasant,16.0,0
2026-02-15,41,21.8,38.4,4.8,Clear & Pleasant,9.6,0
2026-03-15,41,23.4,33.8,12.4,Clear & Pleasant,15.3,0
2026-04-15,41,26.5,52.6,6.2,Clear & Pleasant,7.5,0
2026-05-15,41,29.1,43.5,14.0,Clear & Pleasant,19.4,0
2026-06-15,41,33.1,40.9,29.9,Clear & Pleasant,14.7,0
2026-07-15,41,33.9,68.0,181.0,Monsoon Heavy Rain,5.5,0
2026-08-15,41,33.2,98.0,328.6,Monsoon Heavy Rain,7.4,1
2026-09-15,41,32.7,68.4,206.7,Monsoon Heavy Rain,18.4,0
2026-10-15,41,28.4,40.5,32.0,Clear & Pleasant,11.7,0
2026-11-15,41,26.2,49.8,32.1,Clear & Pleasant,16.9,0
2026-12-15,41,24.7,36.6,15.8,Clear & Pleasant,18.5,0
2026-01-15,42,20.0,46.7,16.3,Clear & Pleasant,19.5,0
2026-02-15,42,22.7,32.1,0.0,Clear & Pleasant,8.7,0
2026-03-15,42,27.8,48.6,0.0,Clear & Pleasant,18.7,0
2026-04-15,42,27.4,36.1,17.1,Clear & Pleasant,14.2,0
2026-05-15,42,30.5,41.1,0.0,Clear & Pleasant,16.9,0
2026-06-15,42,32.8,53.4,51.4,Light Showers,13.8,0
2026-07-15,42,30.9,67.9,189.4,Monsoon Heavy Rain,8.6,0
2026-08-15,42,34.8,92.3,308.0,Monsoon Heavy Rain,8.8,1
2026-09-15,42,30.6,75.4,215.5,Monsoon Heavy Rain,18.9,0
2026-10-15,42,26.4,40.7,22.3,Clear & Pleasant,5.4,0
2026-11-15,42,24.8,44.6,19.7,Clear & Pleasant,13.4,0
2026-12-15,42,23.8,45.6,0.0,Clear & Pleasant,8.4,0
2026-01-15,43,22.0,37.1,0.2,Clear & Pleasant,20.9,0
2026-02-15,43,24.9,42.2,10.1,Clear & Pleasant,8.6,0
2026-03-15,43,22.9,36.7,0.0,Clear & Pleasant,11.5,0
2026-04-15,43,29.2,30.2,0.0,Clear & Pleasant,12.8,0
2026-05-15,43,31.7,47.3,26.3,Clear & Pleasant,21.0,0
2026-06-15,43,33.7,44.0,37.7,Clear & Pleasant,20.5,0
2026-07-15,43,33.8,68.4,203.2,Monsoon Heavy Rain,21.7,0
2026-08-15,43,33.9,94.6,316.0,Monsoon Heavy Rain,12.7,1
2026-09-15,43,32.8,73.8,181.9,Monsoon Heavy Rain,14.1,0
2026-10-15,43,28.8,48.6,69.0,Light Showers,9.3,0
2026-11-15,43,23.9,33.6,0.0,Clear & Pleasant,10.5,0
2026-12-15,43,21.4,40.1,15.5,Clear & Pleasant,5.1,0
2026-01-15,44,21.4,40.7,21.2,Clear & Pleasant,19.2,0
2026-02-15,44,22.2,30.9,0.0,Clear & Pleasant,11.1,0
2026-03-15,44,24.8,37.3,0.0,Clear & Pleasant,21.8,0
2026-04-15,44,27.0,40.6,0.0,Clear & Pleasant,13.1,0
2026-05-15,44,28.3,43.0,16.3,Clear & Pleasant,11.9,0
2026-06-15,44,33.4,55.0,46.0,Clear & Pleasant,18.8,0
2026-07-15,44,32.5,73.9,193.6,Monsoon Heavy Rain,21.3,0
2026-08-15,44,31.0,86.0,299.9,Monsoon Heavy Rain,5.3,1
2026-09-15,44,32.8,63.4,183.9,Monsoon Heavy Rain,7.0,0
2026-10-15,44,26.5,49.2,27.9,Clear & Pleasant,15.7,0
2026-11-15,44,25.3,39.9,3.7,Clear & Pleasant,18.6,0
2026-12-15,44,23.7,36.9,0.0,Clear & Pleasant,5.2,0
2026-01-15,45,20.5,35.9,14.6,Clear & Pleasant,6.1,0
2026-02-15,45,22.7,45.1,0.0,Clear & Pleasant,9.3,0
2026-03-15,45,24.3,47.0,0.0,Clear & Pleasant,9.3,0
2026-04-15,45,28.1,43.2,10.5,Clear & Pleasant,15.5,0
2026-05-15,45,30.1,39.9,8.0,Clear & Pleasant,7.8,0
2026-06-15,45,33.1,46.5,45.6,Clear & Pleasant,5.7,0
2026-07-15,45,36.3,81.7,190.0,Monsoon Heavy Rain,20.9,0
2026-08-15,45,33.5,94.4,338.6,Monsoon Heavy Rain,5.7,1
2026-09-15,45,30.5,72.7,214.4,Monsoon Heavy Rain,20.1,0
2026-10-15,45,28.8,41.2,49.7,Clear & Pleasant,12.6,0
2026-11-15,45,25.2,37.2,0.0,Clear & Pleasant,8.5,0
2026-12-15,45,22.9,36.9,0.0,Clear & Pleasant,16.1,0
2026-01-15,46,18.7,43.6,7.9,Clear & Pleasant,6.9,0
2026-02-15,46,22.7,33.6,2.5,Clear & Pleasant,21.6,0
2026-03-15,46,26.1,39.6,8.5,Clear & Pleasant,10.0,0
2026-04-15,46,28.3,40.3,0.0,Clear & Pleasant,11.8,0
2026-05-15,46,31.9,40.7,0.0,Clear & Pleasant,14.7,0
2026-06-15,46,32.9,42.6,28.6,Clear & Pleasant,16.4,0
2026-07-15,46,34.4,64.1,197.6,Monsoon Heavy Rain,11.3,0
2026-08-15,46,32.0,84.2,347.8,Monsoon Heavy Rain,14.3,1
2026-09-15,46,30.2,63.2,182.2,Monsoon Heavy Rain,16.8,0
2026-10-15,46,29.0,52.4,55.3,Light Showers,17.6,0
2026-11-15,46,24.2,43.3,0.0,Clear & Pleasant,10.6,0
2026-12-15,46,22.7,47.1,11.5,Clear & Pleasant,13.4,0
2026-01-15,47,21.9,39.9,0.0,Clear & Pleasant,15.7,0
2026-02-15,47,22.1,38.7,0.0,Clear & Pleasant,16.8,0
2026-03-15,47,25.6,33.8,15.2,Clear & Pleasant,16.4,0
2026-04-15,47,30.7,33.0,11.3,Clear & Pleasant,10.7,0
2026-05-15,47,30.0,41.9,37.8,Clear & Pleasant,17.4,0
2026-06-15,47,31.9,41.1,35.4,Clear & Pleasant,17.3,0
2026-07-15,47,34.8,64.3,192.1,Monsoon Heavy Rain,19.1,0
2026-08-15,47,33.4,84.9,320.3,Monsoon Heavy Rain,15.5,1
2026-09-15,47,29.3,74.3,205.4,Monsoon Heavy Rain,11.0,0
2026-10-15,47,27.3,47.2,4.4,Clear & Pleasant,8.1,0
2026-11-15,47,24.2,41.6,2.0,Clear & Pleasant,20.7,0
2026-12-15,47,22.4,41.7,2.2,Clear & Pleasant,5.2,0
2026-01-15,48,22.5,43.9,0.0,Clear & Pleasant,17.9,0
2026-02-15,48,23.4,43.5,1.0,Clear & Pleasant,9.5,0
2026-03-15,48,25.4,46.6,0.0,Clear & Pleasant,10.6,0
2026-04-15,48,27.4,35.1,19.0,Clear & Pleasant,20.9,0
2026-05-15,48,28.9,45.2,10.8,Clear & Pleasant,18.6,0
2026-06-15,48,32.9,53.1,65.6,Light Showers,7.0,0
2026-07-15,48,38.2,69.8,204.1,Monsoon Heavy Rain,5.1,0
2026-08-15,48,31.7,88.0,313.0,Monsoon Heavy Rain,7.5,1
2026-09-15,48,30.4,77.4,214.3,Monsoon Heavy Rain,7.6,0
2026-10-15,48,30.0,42.6,50.5,Light Showers,9.0,0
2026-11-15,48,26.9,35.6,0.1,Clear & Pleasant,10.3,0
2026-12-15,48,20.9,45.7,0.0,Clear & Pleasant,11.5,0
2026-01-15,49,22.9,50.2,43.4,Clear & Pleasant,11.0,0
2026-02-15,49,20.6,36.2,0.0,Clear & Pleasant,18.3,0
2026-03-15,49,25.4,45.0,0.4,Clear & Pleasant,14.8,0
2026-04-15,49,28.0,44.4,4.7,Clear & Pleasant,7.1,0
2026-05-15,49,31.3,37.5,0.0,Clear & Pleasant,12.3,0
2026-06-15,49,36.0,57.8,53.5,Light Showers,8.4,0
2026-07-15,49,34.6,69.0,204.6,Monsoon Heavy Rain,21.1,0
2026-08-15,49,36.4,89.4,320.7,Monsoon Heavy Rain,15.1,1
2026-09-15,49,29.1,59.1,161.7,Light Showers,9.9,0
2026-10-15,49,28.8,49.1,48.0,Clear & Pleasant,14.7,0
2026-11-15,49,27.0,38.7,0.0,Clear & Pleasant,13.6,0
2026-12-15,49,20.9,34.4,0.0,Clear & Pleasant,11.4,0
2026-01-15,50,19.2,45.1,15.3,Clear & Pleasant,11.0,0
2026-02-15,50,26.6,31.2,0.0,Clear & Pleasant,20.5,0
2026-03-15,50,25.2,43.4,0.0,Clear & Pleasant,11.4,0
2026-04-15,50,27.4,42.9,0.0,Clear & Pleasant,14.8,0
2026-05-15,50,30.2,44.0,0.0,Clear & Pleasant,17.7,0
2026-06-15,50,33.8,43.9,50.8,Light Showers,17.4,0
2026-07-15,50,37.2,62.4,169.6,Light Showers,17.9,0
2026-08-15,50,31.1,92.4,325.5,Monsoon Heavy Rain,7.1,1
2026-09-15,50,32.8,65.3,170.1,Light Showers,10.1,0
2026-10-15,50,28.3,45.9,54.2,Light Showers,7.9,0
2026-11-15,50,26.5,45.0,9.7,Clear & Pleasant,13.8,0
2026-12-15,50,24.3,48.3,6.4,Clear & Pleasant,11.9,0
2026-01-15,51,25.2,49.6,0.0,Clear & Pleasant,21.7,0
2026-02-15,51,23.8,37.5,2.1,Clear & Pleasant,20.9,0
2026-03-15,51,22.8,48.6,2.1,Clear & Pleasant,8.7,0
2026-04-15,51,29.1,41.2,47.1,Clear & Pleasant,20.2,0
2026-05-15,51,31.4,43.6,0.0,Clear & Pleasant,9.2,0
2026-06-15,51,34.8,55.9,73.8,Light Showers,19.5,0
2026-07-15,51,33.5,59.0,188.3,Monsoon Heavy Rain,21.1,0
2026-08-15,51,31.7,88.0,329.9,Monsoon Heavy Rain,14.0,1
2026-09-15,51,31.4,64.2,184.2,Monsoon Heavy Rain,12.1,0
2026-10-15,51,28.8,44.3,39.0,Clear & Pleasant,16.7,0
2026-11-15,51,24.2,41.4,3.5,Clear & Pleasant,5.9,0
2026-12-15,51,23.4,44.3,11.8,Clear & Pleasant,11.9,0
2026-01-15,52,20.8,42.3,14.9,Clear & Pleasant,6.7,0
2026-02-15,52,22.5,38.7,2.3,Clear & Pleasant,18.8,0
2026-03-15,52,24.2,38.3,7.2,Clear & Pleasant,9.7,0
2026-04-15,52,26.5,42.1,21.6,Clear & Pleasant,17.7,0
2026-05-15,52,29.6,43.9,2.5,Clear & Pleasant,7.7,0
2026-06-15,52,34.8,49.4,65.0,Light Showers,18.1,0
2026-07-15,52,33.9,63.4,201.2,Monsoon Heavy Rain,7.7,0
2026-08-15,52,34.5,93.2,308.8,Monsoon Heavy Rain,15.4,1
2026-09-15,52,31.2,82.2,213.1,Monsoon Heavy Rain,21.9,0
2026-10-15,52,26.5,42.5,37.6,Clear & Pleasant,20.9,0
2026-11-15,52,25.0,43.0,5.4,Clear & Pleasant,21.4,0
2026-12-15,52,26.2,35.6,0.0,Clear & Pleasant,15.6,0
2026-01-15,53,20.8,36.2,11.4,Clear & Pleasant,19.6,0
2026-02-15,53,21.2,35.3,0.0,Clear & Pleasant,17.6,0
2026-03-15,53,22.2,46.3,15.6,Clear & Pleasant,12.7,0
2026-04-15,53,28.2,48.1,0.0,Clear & Pleasant,14.6,0
2026-05-15,53,32.6,30.2,0.0,Clear & Pleasant,20.7,0
2026-06-15,53,33.9,44.6,52.1,Light Showers,21.6,0
2026-07-15,53,34.9,71.3,190.4,Monsoon Heavy Rain,5.0,0
2026-08-15,53,30.4,92.2,309.2,Monsoon Heavy Rain,16.6,1
2026-09-15,53,32.3,69.6,194.9,Monsoon Heavy Rain,5.1,0
2026-10-15,53,25.5,55.8,51.6,Light Showers,15.6,0
2026-11-15,53,23.9,42.0,25.3,Clear & Pleasant,17.4,0
2026-12-15,53,22.2,40.8,0.0,Clear & Pleasant,7.9,0
2026-01-15,54,21.9,43.7,0.0,Clear & Pleasant,10.0,0
2026-02-15,54,25.1,53.7,15.7,Clear & Pleasant,8.7,0
2026-03-15,54,26.5,40.5,0.0,Clear & Pleasant,20.2,0
2026-04-15,54,28.1,39.3,8.8,Clear & Pleasant,15.5,0
2026-05-15,54,29.4,39.9,0.0,Clear & Pleasant,21.0,0
2026-06-15,54,32.5,48.0,35.6,Clear & Pleasant,9.8,0
2026-07-15,54,35.5,80.6,192.3,Monsoon Heavy Rain,18.5,0
2026-08-15,54,32.8,78.1,314.5,Monsoon Heavy Rain,16.3,1
2026-09-15,54,32.3,65.0,175.1,Light Showers,6.7,0
2026-10-15,54,26.3,49.6,36.1,Clear & Pleasant,20.7,0
2026-11-15,54,24.0,36.9,19.1,Clear & Pleasant,18.7,0
2026-12-15,54,25.9,49.0,16.4,Clear & Pleasant,17.3,0
2026-01-15,55,19.3,35.0,0.0,Clear & Pleasant,11.2,0
2026-02-15,55,22.1,45.1,0.0,Clear & Pleasant,8.3,0
2026-03-15,55,25.1,36.2,8.0,Clear & Pleasant,16.9,0
2026-04-15,55,30.4,44.3,23.3,Clear & Pleasant,6.4,0
2026-05-15,55,32.2,49.5,15.2,Clear & Pleasant,16.4,0
2026-06-15,55,33.6,42.4,30.3,Clear & Pleasant,21.4,0
2026-07-15,55,36.5,78.8,203.1,Monsoon Heavy Rain,7.6,0
2026-08-15,55,33.6,87.1,327.6,Monsoon Heavy Rain,5.9,1
2026-09-15,55,29.0,62.6,191.2,Monsoon Heavy Rain,17.6,0
2026-10-15,55,31.7,36.2,32.6,Clear & Pleasant,9.0,0
2026-11-15,55,24.7,39.8,0.0,Clear & Pleasant,14.1,0
2026-12-15,55,24.2,43.4,9.3,Clear & Pleasant,5.4,0
2026-01-15,56,21.7,39.4,0.0,Clear & Pleasant,15.5,0
2026-02-15,56,20.7,44.0,30.3,Clear & Pleasant,5.3,0
2026-03-15,56,27.6,45.9,5.0,Clear & Pleasant,9.3,0
2026-04-15,56,27.1,39.4,8.2,Clear & Pleasant,12.3,0
2026-05-15,56,29.3,46.3,12.7,Clear & Pleasant,17.4,0
2026-06-15,56,33.5,46.3,40.4,Clear & Pleasant,19.3,0
2026-07-15,56,35.8,68.7,176.4,Light Showers,19.0,0
2026-08-15,56,34.1,88.9,313.8,Monsoon Heavy Rain,11.6,1
2026-09-15,56,28.7,71.6,209.9,Monsoon Heavy Rain,7.5,0
2026-10-15,56,28.6,51.3,38.6,Clear & Pleasant,19.5,0
2026-11-15,56,26.1,29.3,2.1,Clear & Pleasant,5.7,0
2026-12-15,56,21.9,34.7,0.0,Clear & Pleasant,17.4,0
2026-01-15,57,23.0,41.2,5.2,Clear & Pleasant,16.7,0
2026-02-15,57,23.1,38.3,3.2,Clear & Pleasant,10.3,0
2026-03-15,57,27.8,37.6,0.0,Clear & Pleasant,18.5,0
2026-04-15,57,30.4,38.6,7.3,Clear & Pleasant,13.1,0
2026-05-15,57,30.6,43.1,0.0,Clear & Pleasant,7.3,0
2026-06-15,57,34.9,51.1,56.7,Light Showers,7.6,0
2026-07-15,57,34.9,70.1,206.0,Monsoon Heavy Rain,17.1,0
2026-08-15,57,34.0,80.9,340.8,Monsoon Heavy Rain,12.5,1
2026-09-15,57,28.8,60.2,186.6,Monsoon Heavy Rain,7.4,0
2026-10-15,57,28.8,54.6,54.5,Light Showers,10.0,0
2026-11-15,57,24.6,35.9,4.6,Clear & Pleasant,21.4,0
2026-12-15,57,23.9,39.7,0.0,Clear & Pleasant,5.6,0
2026-01-15,58,21.6,37.1,4.2,Clear & Pleasant,9.6,0
2026-02-15,58,23.5,42.0,15.2,Clear & Pleasant,17.1,0
2026-03-15,58,23.5,38.0,20.9,Clear & Pleasant,14.7,0
2026-04-15,58,28.7,47.1,27.7,Clear & Pleasant,9.1,0
2026-05-15,58,30.3,41.3,0.0,Clear & Pleasant,8.7,0
2026-06-15,58,34.7,48.9,61.8,Light Showers,21.8,0
2026-07-15,58,32.1,73.3,205.4,Monsoon Heavy Rain,20.1,0
2026-08-15,58,34.0,82.5,314.7,Monsoon Heavy Rain,9.0,1
2026-09-15,58,30.1,66.9,175.6,Light Showers,5.1,0
2026-10-15,58,26.9,45.5,30.5,Clear & Pleasant,11.6,0
2026-11-15,58,23.2,35.6,0.0,Clear & Pleasant,14.7,0
2026-12-15,58,23.3,35.4,0.6,Clear & Pleasant,19.6,0
2026-01-15,59,20.0,45.5,0.0,Clear & Pleasant,9.6,0
2026-02-15,59,22.8,35.7,6.8,Clear & Pleasant,16.8,0
2026-03-15,59,24.8,41.8,0.0,Clear & Pleasant,14.0,0
2026-04-15,59,27.0,44.2,4.8,Clear & Pleasant,9.6,0
2026-05-15,59,29.7,45.3,0.0,Clear & Pleasant,16.2,0
2026-06-15,59,34.6,36.9,12.1,Clear & Pleasant,14.3,0
2026-07-15,59,32.8,82.9,213.8,Monsoon Heavy Rain,9.7,0
2026-08-15,59,33.0,89.7,313.0,Monsoon Heavy Rain,19.7,1
2026-09-15,59,28.5,83.2,191.5,Monsoon Heavy Rain,21.2,0
2026-10-15,59,27.4,46.1,34.0,Clear & Pleasant,12.1,0
2026-11-15,59,25.6,42.3,11.6,Clear & Pleasant,7.0,0
2026-12-15,59,21.9,41.6,0.0,Clear & Pleasant,10.8,0
2026-01-15,60,23.0,41.2,4.2,Clear & Pleasant,12.9,0
2026-02-15,60,21.3,34.1,2.0,Clear & Pleasant,10.8,0
2026-03-15,60,24.7,32.3,0.0,Clear & Pleasant,18.3,0
2026-04-15,60,28.1,45.3,22.4,Clear & Pleasant,11.8,0
2026-05-15,60,31.2,50.4,6.4,Clear & Pleasant,7.5,0
2026-06-15,60,34.0,54.5,51.3,Light Showers,8.4,0
2026-07-15,60,34.6,67.2,190.8,Monsoon Heavy Rain,19.3,0
2026-08-15,60,31.2,83.5,306.5,Monsoon Heavy Rain,13.4,1
2026-09-15,60,31.1,84.2,226.8,Monsoon Heavy Rain,11.1,0
2026-10-15,60,26.4,40.8,32.7,Clear & Pleasant,6.8,0
2026-11-15,60,22.6,37.1,8.2,Clear & Pleasant,7.4,0
2026-12-15,60,22.8,39.9,1.9,Clear & Pleasant,21.1,0
2026-01-15,61,19.8,34.1,0.0,Clear & Pleasant,14.4,0
2026-02-15,61,21.0,34.6,4.2,Clear & Pleasant,11.3,0
2026-03-15,61,26.6,39.3,29.9,Clear & Pleasant,7.7,0
2026-04-15,61,27.8,38.8,19.0,Clear & Pleasant,10.7,0
2026-05-15,61,32.3,41.9,0.0,Clear & Pleasant,12.6,0
2026-06-15,61,34.2,35.3,31.5,Clear & Pleasant,13.9,0
2026-07-15,61,33.5,66.9,194.8,Monsoon Heavy Rain,13.8,0
2026-08-15,61,32.3,90.1,319.7,Monsoon Heavy Rain,11.5,1
2026-09-15,61,28.6,64.9,195.7,Monsoon Heavy Rain,13.3,0
2026-10-15,61,28.7,49.3,63.0,Light Showers,17.4,0
2026-11-15,61,25.3,30.6,0.0,Clear & Pleasant,18.2,0
2026-12-15,61,21.7,42.6,0.0,Clear & Pleasant,14.1,0
2026-01-15,62,21.8,31.5,2.9,Clear & Pleasant,14.8,0
2026-02-15,62,22.2,44.3,4.1,Clear & Pleasant,8.3,0
2026-03-15,62,24.8,34.8,18.4,Clear & Pleasant,12.3,0
2026-04-15,62,27.2,39.0,19.4,Clear & Pleasant,17.0,0
2026-05-15,62,34.0,48.8,0.0,Clear & Pleasant,17.9,0
2026-06-15,62,34.9,37.3,31.3,Clear & Pleasant,9.7,0
2026-07-15,62,34.3,69.8,196.4,Monsoon Heavy Rain,11.5,0
2026-08-15,62,31.5,82.0,323.5,Monsoon Heavy Rain,11.2,1
2026-09-15,62,32.2,70.4,201.8,Monsoon Heavy Rain,14.9,0
2026-10-15,62,27.6,45.7,58.5,Light Showers,20.5,0
2026-11-15,62,25.2,43.9,27.3,Clear & Pleasant,16.8,0
2026-12-15,62,22.5,38.2,7.0,Clear & Pleasant,15.4,0
2026-01-15,63,23.4,33.1,0.0,Clear & Pleasant,8.4,0
